ticker,date,time,headline,url,source,sentiment
HOOD,Today,10:33AM,HOOD Stock Gets A New $105 Price Target  Here's What Bulls Think The Market Is Missing,https://finance.yahoo.com/m/7b4c4e7f-e947-33d4-9546-57551621cae3/hood-stock-gets-a-new-%24105.html,finviz,-0.296
HOOD,Today,07:59AM,Trading app Robinhood to shed 10% of staff,https://finance.yahoo.com/m/ac7e98b4-e047-3c94-8350-b804616666c0/trading-app-robinhood-to-shed.html,finviz,0.0
HOOD,Today,05:38AM,Will Kevin Warsh Trigger a Bitcoin Selloff Today?,https://finance.yahoo.com/m/26ce22fc-2fb5-3faa-9f49-57b2d015e5df/will-kevin-warsh-trigger-a.html,finviz,0.0
HOOD,Today,03:30AM,Why Is The Crypto Market Up Today?,https://finance.yahoo.com/m/a073a26d-d1e4-3ccc-a0ae-5ba418ba6862/why-is-the-crypto-market-up.html,finviz,0.0
HOOD,Today,12:27AM,Robinhood Reduces Workforce 10% While Pledging to Keep Hiring,https://finance.yahoo.com/m/1b379a0f-69c2-3424-bde5-fb375cb501b9/robinhood-reduces-workforce.html,finviz,0.0
HOOD,Jun-16-26,08:53PM,Coinbase Joins Tokenized Stock Race With Onchain Shares and Dividends,https://finance.yahoo.com/m/c58f2bbc-22d0-3372-9825-613a06ebf385/coinbase-joins-tokenized.html,finviz,0.296
HOOD,Jun-16-26,04:53PM,Investors pile into moonshot SpaceX bets as first-day options trading shatters records,https://www.marketwatch.com/story/investors-pile-into-moonshot-spacex-bets-as-first-day-options-trading-shatters-records-1079562e?mod=mw_FV,finviz,0.0
HOOD,Jun-16-26,12:35PM,"Robinhood announces it will reduce headcount by 10%, CEO seeks to avoid heavily-layered organization",https://finance.yahoo.com/markets/stocks/articles/robinhood-announces-reduce-headcount-10-163542011.html,finviz,-0.296
HOOD,Jun-16-26,11:17AM,Robinhood Trims Headcount by 10% Amid Crypto Revenue Crunch,https://finance.yahoo.com/m/46afdf6b-41a9-35f8-95b5-72b5e963b157/robinhood-trims-headcount-by.html,finviz,0.0
HOOD,Jun-16-26,11:11AM,Robinhood Cuts 10% of Staff,https://finance.yahoo.com/markets/stocks/articles/robinhood-cuts-10-staff-151138781.html,finviz,-0.296
HOOD,Jun-16-26,10:50AM,Robinhoods note on 10% layoffs shows blaming AI isnt cutting it,https://finance.yahoo.com/technology/ai/articles/robinhood-note-10-layoffs-shows-145009969.html,finviz,-0.4272
