ticker,date,time,headline,url,source,sentiment
FSLR,Today,09:47AM,"Lyft upgraded, Leidos downgraded: Wall Street's top analyst calls",https://finance.yahoo.com/markets/stocks/articles/lyft-upgraded-leidos-downgraded-wall-134756673.html,finviz,0.2023
FSLR,Jun-12-26,04:39PM,ARRAY Technologies Hits 100 GW Milestone as Solar Demand Surges,https://finance.yahoo.com/sectors/energy/articles/array-technologies-hits-100-gw-203946355.html,finviz,-0.128
FSLR,Jun-11-26,04:30PM,First Solar Inc. stock outperforms competitors on strong trading day,https://www.marketwatch.com/data-news/first-solar-inc-stock-outperforms-competitors-on-strong-trading-day-b0540bef-c5865c7339a3?mod=mw_FV,finviz,0.5106
FSLR,Jun-05-26,04:30PM,First Solar Inc. stock outperforms competitors despite losses on the day,https://www.marketwatch.com/data-news/first-solar-inc-stock-outperforms-competitors-despite-losses-on-the-day-ae22feb7-7d60351e7577?mod=mw_FV,finviz,0.3089
FSLR,Jun-03-26,06:59AM,Record Sales Lift First Solar Shares,https://finance.yahoo.com/markets/stocks/articles/record-sales-lift-first-solar-105923732.html,finviz,0.296
FSLR,Jun-02-26,10:31AM,Sheikh Ahmed Dalmook Al Maktoums Inm Emirates Holdings Launches Grant Program To Help Scale Climate Resilience Ventures,https://finance.yahoo.com/sectors/energy/articles/sheikh-ahmed-dalmook-al-maktoum-143105961.html,finviz,0.6369
FSLR,Jun-01-26,07:17AM,MIT bullish on its Initiative for New Manufacturing at the one-year mark,https://finance.yahoo.com/m/0688485f-1688-3bbb-869b-24cde0a16c3b/mit-bullish-on-its-initiative.html,finviz,0.0
FSLR,May-29-26,10:38AM,Solar stocks are breaking out,https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-to-extend-record-rally-dell-technologies-soars/card/solar-stocks-are-breaking-out-DN7kl30DC3GfeJxw0xnD?mod=mw_FV,finviz,0.0
FSLR,May-28-26,03:00PM,Solar Stocks Surge on Breakout Signals Amid Rising Tariff Tensions,https://finance.yahoo.com/sectors/energy/articles/solar-stocks-surge-breakout-signals-190000715.html,finviz,-0.4019
FSLR,May-28-26,01:25PM,Solar Stocks To Watch As AI Drives Energy Demand,https://www.investors.com/news/first-solar-nextpower-enphase-solar-power-energy-demand-renewables?mod=IBD_FV,finviz,0.1531
FSLR,May-28-26,09:47AM,"Dick's Sporting upgraded, Trade Desk initiated: Wall Street's top analyst calls",https://finance.yahoo.com/markets/stocks/articles/dicks-sporting-upgraded-trade-desk-134706727.html,finviz,0.2023
FSLR,May-21-26,04:30PM,First Solar Inc. stock underperforms Thursday when compared to competitors despite daily gains,https://www.marketwatch.com/data-news/first-solar-inc-stock-underperforms-thursday-when-compared-to-competitors-despite-daily-gains-993fe675-32dad5abc867?mod=mw_FV,finviz,-0.2584
FSLR,May-19-26,04:30PM,First Solar Inc. stock underperforms Tuesday when compared to competitors,https://www.marketwatch.com/data-news/first-solar-inc-stock-underperforms-tuesday-when-compared-to-competitors-bcc93d84-661c61476fcb?mod=mw_FV,finviz,0.0
FSLR,May-19-26,05:30AM,"To Cash In on Solar Stocks, Look for Trade Barriers",https://www.wsj.com/finance/investing/to-cash-in-on-solar-stocks-look-for-trade-barriers-ad33e94f?mod=wsj_FV,finviz,0.0
FSLR,May-18-26,01:53PM,Can Enphase Energy 10x in 10 Years?,https://finance.yahoo.com/m/5eac3bb4-506f-3a2b-8ad9-a5cca6953af5/can-enphase-energy-10x-in-10.html,finviz,0.2732
FSLR,May-15-26,07:01AM,POET Stock Doubled In Days. Can The Rally Last?,https://finance.yahoo.com/m/f182f46c-ddcd-3267-b0cf-a59bd4364c24/poet-stock-doubled-in-days..html,finviz,0.0
FSLR,May-13-26,10:40PM,Chinas $3 Billion US Clean Tech Exit Is an Investment Warning,https://finance.yahoo.com/news/chinas-3-billion-us-clean-tech-exit-is-an-investment-warning-231304944.html,finviz,0.0772
FSLR,May-12-26,11:30AM,"Solar Stocks Could Have More Room to Run. First Solar, SolarEdge Charts Turn Bullish.",https://www.barrons.com/articles/solar-stocks-room-to-run-first-solar-solaredge-charts-turn-bullish-c92a4de7?mod=bar_FV,finviz,0.0
FSLR,May-01-26,12:28PM,First Solar CEO on solar energy's role amid increasing AI power demand,https://www.youtube.com/watch?v=I5yLXIgFQb4,finviz,-0.128
FSLR,May-01-26,03:19AM,First Solar Inc (FSLR) Q1 2026 Earnings Call Highlights: Record Revenue and Strategic Growth ...,https://finance.yahoo.com/sectors/energy/articles/first-solar-inc-fslr-q1-071924707.html,finviz,0.3818
FSLR,Apr-30-26,08:30PM,"First Solar, Inc. Q1 2026 Earnings Call Summary",https://finance.yahoo.com/m/2cfc0571-6f8e-3be3-adde-6e2670be3cd2/first-solar%2C-inc.-q1-2026.html,finviz,0.0
FSLR,Apr-30-26,04:13PM,First Solar: Q1 Earnings Snapshot,https://finance.yahoo.com/markets/stocks/articles/first-solar-q1-earnings-snapshot-201325732.html,finviz,0.0
FSLR,Apr-30-26,04:02PM,"First Solar, Inc. Announces First Quarter 2026 Financial Results and Reaffirms Guidance",https://www.businesswire.com/news/home/20260430224118/en,finviz,0.0
FSLR,Apr-16-26,09:05AM,"First Solar, Inc. to Announce First Quarter 2026 Financial Results on April 30, 2026",https://www.businesswire.com/news/home/20260416973928/en,finviz,0.0
FSLR,Apr-15-26,12:41PM,China Could Limit Solar  Exports. How Sector Stocks Are Responding.,https://www.barrons.com/articles/china-exports-solar-clean-energy-stocks-fcf1b639?mod=bar_FV,finviz,0.0
FSLR,Apr-15-26,10:51AM,"Snap's AI-driven layoffs, China's solar power export limits",https://finance.yahoo.com/video/snaps-ai-driven-layoffs-chinas-solar-power-export-limits-145132304.html,finviz,0.0
FSLR,Apr-10-26,10:56AM,Trade Representative Greer: We're in a good situation on the trade front with China,https://www.youtube.com/shorts/CtOoWEQIgTw,finviz,0.4404
FSLR,Apr-06-26,04:24AM,Geronimo Power begins operations at 117MW solar project in Ohio,https://finance.yahoo.com/m/b088b054-1d0c-3271-8d59-a682d9052b1f/geronimo-power-begins.html,finviz,0.0
FSLR,Apr-03-26,10:44AM,Geronimo Power Announces Start of Operations in Ohio at Dodson Creek Solar Project,/news/342356/geronimo-power-announces-start-of-operations-in-ohio-at-dodson-creek-solar-project,finviz,0.0
FSLR,Mar-26-26,07:28AM,Why NextEra Stock Is The Energy Transition's Biggest Winner,https://finance.yahoo.com/m/220785bd-f45a-3711-a93a-e67be93acb36/why-nextera-stock-is-the.html,finviz,0.7096
