Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,Target
2019-03-14,24.4206549726,24.6956060522,24.3623320164,24.5456327361,45219084,24.17582041286,23.49123230209,24.097200259256034,62.45070140991359,0.2066667745855142,0.23751741370425006,-0.030850639118735868,24.647083254763487,23.70455757095651,3.8986295716591832,0.009468145400350042,0.005804028682368845,0.01796821009279892,0.03187390543222146,0
2019-03-15,24.5289690343,24.6706104995,24.3789957182,24.4123231217,82346198,24.219799644560002,23.565687181112004,24.127211960441173,59.056927648672016,0.20868388153631656,0.23175070727066338,-0.02306682573434682,24.59772531005455,23.841873979065454,3.1207992720074667,0.009169133301781662,-0.005431093010853205,0.012439530061693072,0.022687609072448156,1
2019-03-18,24.4789779289,24.9622252808,24.4373186744,24.8455793683,58568603,24.255600949405,23.655438460442,24.195627904046773,65.59987761085912,0.24244782395832942,0.2338901306081966,0.008557693350132817,24.718625836295754,23.792576062514247,3.817880149468008,0.008255291562308474,0.017747440275967863,0.018094912942719033,0.03040774015449199,0
2019-03-19,25.0038845353,25.1121985969,24.6122875432,24.7039379031,55455096,24.283491271565,23.725447158262,24.24403838014708,62.10562447053918,0.2548390827749074,0.23807992104153877,0.016759161733368638,24.78257548949084,23.784407053639164,4.110481580630418,0.008410334729669561,-0.005700871897586612,0.006449422946314121,0.02453351762558964,0
2019-03-20,24.6789423504,24.7122697539,23.8290935591,23.8624209627,81689885,24.2577010148,23.778957081042005,24.20769386419974,46.319586459194596,0.19451362839388153,0.22936666251200735,-0.03485303411812582,24.786935944429768,23.72846608517023,4.363438475120746,0.011284049412357338,-0.034064080945346076,-0.022525597267356923,-0.022191874357372132,0
2019-03-21,23.7041157957,23.8290935591,23.362509909,23.4791558215,77444445,24.217720957505,23.825630610420003,24.138309288704527,41.18503204427878,0.11445955881565695,0.20638524177273726,-0.09192568295708031,24.84607901131597,23.58936290369403,5.189241835873445,0.01176359927235164,-0.016061452515614083,-0.05499664654805325,-0.04344874406238053,0
2019-03-22,23.2541958474,23.3875054617,22.25437374,22.5043292668,118851628,24.137703121405,23.848663061593996,23.982692143761238,31.592473969852705,-0.02732919018968616,0.1596423553802526,-0.18697154556993875,25.1143347119948,23.1610715308152,8.092166729184239,0.01474751594014777,-0.041518807665450574,-0.0890387858376207,-0.0781569965868587,0
2019-03-25,22.4210107579,22.8126077499,22.171055231,22.3626878016,65567986,24.04272857254,23.869360029118003,23.82840601593636,30.48156115119899,-0.14940483190282094,0.0978329179236379,-0.24723774982645885,25.285614586322538,22.79984255875746,10.338976377265928,0.01457414564441508,-0.006293965197574636,-0.06284916201270074,-0.09993293092081701,1
2019-03-26,22.6209751794,22.7876121973,22.3960152052,22.6709662847,59878468,23.962339038405,23.891249109771998,23.718173660580515,35.775000454774826,-0.2187535060244734,0.034515633134015636,-0.25326913915848903,25.334971621689558,22.58970645512044,11.456582607270596,0.015079807151459415,0.013785394932622763,-0.034421575585777076,-0.08229342327422595,0
2019-03-27,22.570984074,22.804275899,22.4543381615,22.5209929686,57621677,23.864503925405,23.904502140035998,23.604156451820465,34.40258844038702,-0.28255727870298486,-0.028898949233384465,-0.2536583294696004,25.350508861260046,22.378498989549954,12.453683851966577,0.014846965091338423,-0.006615214994219798,0.0007404664943551076,-0.056215083800458476,1
2019-03-28,22.6626344338,22.8376033026,22.5126611177,22.7709484955,45872254,23.791600230075,23.919770206918002,23.52480331312328,38.6283600857444,-0.3093864912915265,-0.08499645764501287,-0.22439003364651364,25.340647945898827,22.242552514251177,13.021803500763863,0.01514460866932705,0.011098779136803572,0.018256333832590066,-0.03016323633541762,1
2019-03-29,22.9542492151,23.0625632768,22.7459529428,22.9875766187,83446311,23.71994631238,23.907872278232,23.473638866035348,42.10906088694843,-0.3095998817390573,-0.12991714246382174,-0.17968273927523554,25.278522749365337,22.161369875394662,13.141483681789612,0.015209467875478406,0.009513355284379577,0.013965453877176515,0.021473528322966784,1
2019-04-01,23.2458639965,23.9457394716,23.204204742,23.7791024537,91751082,23.699533277685,23.90285264449,23.502730636289126,52.671349437950056,-0.2430972021553366,-0.15255315440212472,-0.09054404775321187,25.243715239833836,22.155351315536162,13.03132803550024,0.01724232168067596,0.03443276549456309,0.05586385497540536,0.06333830104262583,1
2019-04-02,23.7207794975,24.0540535333,23.6207972867,24.0540535333,66693996,23.690784834245,23.898192793924,23.55523757886159,55.69528412573487,-0.1662902052238735,-0.15530056456647448,-0.010989640657399019,25.224817743581973,22.15675192490803,12.95046086543768,0.017454435028611676,0.0115627189939298,0.05634833516283111,0.061006982729862935,0
2019-04-03,24.2206905512,24.3623320164,23.912412068,24.0290579806,63110614,23.690784834245,23.896514451876,23.600363331408104,55.34906538290651,-0.10621268527672711,-0.14548298870852502,0.03927030343179791,25.224817743581973,22.15675192490803,12.95046086543768,0.017353866762940463,-0.0010391409774404003,0.04530627039010171,0.06696263411220937,1
2019-04-04,24.0373898315,24.4206549726,24.0290579806,24.2873453583,53712140,23.71578038693,23.902820149416,23.665790191112094,58.23800528534985,-0.03732888099703757,-0.12385216716622753,0.08652328616918996,25.271436687036456,22.160124086823544,13.119166012886454,0.017333820232483917,0.010748959776472722,0.021373510862724876,0.0665934870082232,0
2019-04-05,24.4289868235,24.5789601396,24.1457038931,24.2290224021,46383428,23.733693866355,23.905306877681998,23.719431354063325,57.335903293492215,0.012412768368498917,-0.09659918005928224,0.10901194842778116,25.30425527416497,22.163132458545032,13.234866992503042,0.01734253311065352,-0.002401372210078523,0.0072739868379263495,0.05400507430566237,1
2019-04-08,24.0707172351,24.3290046128,24.0540535333,24.3040090601,35272847,23.743275494885,23.90100424489,23.775105421304914,58.23173158575096,0.05722453169057218,-0.06583443770931136,0.12305896939988353,25.325257695641305,22.161293294128697,13.325728382312791,0.017216353568900743,0.0030949105892732476,0.011442441052911034,0.0220742817110966,0
