Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,Target
2019-03-14,32.307268095,32.520400155,32.1207775425,32.2806265875,10561015,32.65041390277501,30.320447630948003,32.2146451848592,56.62451517892058,0.4724822740028891,0.7299802538919595,-0.2574979798890704,33.48332907051827,31.817498735031737,5.102019044680333,0.008019090194313112,-0.0030170049369171448,0.0027586206896550447,0.003866335266500931,0
2019-03-15,32.2806265875,32.484878145,31.987570005,32.236224075,24452525,32.655580502445005,30.454690869851998,32.21670031725356,55.79894522629164,0.4238225736282324,0.6687487178392142,-0.2449261442109818,33.476790449569485,31.834370555320522,5.02952288392482,0.008021620990656873,-0.0013755158184318717,0.0005512679162074097,0.011423794928949738,0
2019-03-18,32.2451045775,32.484878145,32.129658045,32.2095825675,9328101,32.64791371625,30.597779270238004,32.21602243632465,55.27818347574,0.3787437414129968,0.6107477225539707,-0.23200398114097387,33.48266113700328,31.81316629549673,5.1136340778663065,0.007853538731461862,-0.0008264462809918216,-0.005211190345584149,0.0005517241379309201,1
2019-03-19,32.378312115,33.0354693,32.3250291,32.7424127175,14686923,32.64609760705,30.740022963132002,32.266154844055634,62.763305568356024,0.38161436926245784,0.5649210518956681,-0.18330668263321026,33.47985610876926,31.812339105330743,5.107860129286677,0.008212029150200728,0.016542597187758634,0.014305364511691954,0.0162624035281147,0
2019-03-20,32.64472719,32.7779347275,32.4759976425,32.591444175,11905421,32.650446171695,30.87040012326,32.29713478033605,59.713752661090204,0.3674714803495007,0.5254311375864347,-0.15795965723693395,33.48210925619184,31.818783087198163,5.09434437816544,0.008052567902014428,-0.0046107946840250325,0.011019283746556363,0.006582556226001124,1
2019-03-21,32.626966185,33.2041988475,32.484878145,33.0354693,10661050,32.666379398290005,31.000279794256002,32.367452353637375,65.08685489086683,0.38762396789234543,0.49786970364761685,-0.11024573575527141,33.51456327250507,31.81819552407494,5.1930081621440145,0.008491878039531891,0.013623978201634968,0.025641025641025772,0.023383768913342484,0
2019-03-22,32.911142265,33.24860136,32.4049536225,32.5470416625,8449254,32.635330980125005,31.115259558589997,32.38455609733858,56.20646684291026,0.3600326982419588,0.47030230256648525,-0.11026960432452643,33.45269351238456,31.817968447865447,5.009065376155272,0.008545094133224247,-0.014784946236559238,-0.005966910767561728,0.009641873278236845,1
2019-03-25,32.4937586475,32.6891297025,32.21846307,32.60920518,5482255,32.61402610927,31.2265281826,32.40595124806824,57.0104039153252,0.3392715829803521,0.44409615864925867,-0.10482457566890657,33.410522795805775,31.81752942273422,4.884381240557024,0.008534767090532093,0.0019099590723055115,0.0005449591280652921,0.012406947890818643,1
2019-03-26,32.78681523,32.9377837725,32.53816116,32.769054225,7926711,32.59894425828,31.343824879324004,32.4405324839665,59.09009892331521,0.331890899878168,0.42165510689504054,-0.08976420701687254,33.37134004858246,31.82654846797754,4.738777944357973,0.008617171062472626,0.004901960784313708,-0.008064516129032362,0.0008136696501219731,0
2019-03-27,32.8134567375,32.9377837725,32.484878145,32.7068907075,8223030,32.5719070695,31.463417170463998,32.46589993382683,57.91668774911246,0.31736716784793373,0.40079751908561917,-0.08343035123768544,33.287338340967004,31.856475798032996,4.392934499907907,0.008513377084668382,-0.0018970189701895679,0.004911323328785855,0.003542234332425176,0
