Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,Target
2021-10-21,41.27999877929688,43.36000061035156,41.209999084472656,41.93000030517578,5377700,42.028000068664554,43.50579986572266,41.8366038739393,46.05297799920527,-0.5518166021485484,-0.5860370158688888,0.03422041372034035,44.649148939104066,39.40685119822504,12.47334570361249,0.016865618816658642,-0.013148530425104665,0.015498086833204638,0.008551147605949216,0
2021-10-22,39.59000015258789,41.130001068115234,39.59000015258789,41.125,5916800,41.76200008392334,43.33559989929199,41.622641614762976,39.49167366435112,-0.6634403580025321,-0.6015176842956175,-0.06192267370691462,44.234848968650184,39.289151199196496,11.842578802535797,0.018307695800050084,-0.04093989042355728,-0.05059953409465667,-0.03509623859495681,0
2021-10-25,39.0099983215332,39.869998931884766,38.150001525878906,39.7599983215332,8081700,41.47450008392334,43.103199844360354,41.37381844397919,37.51616647760454,-0.7896022460292258,-0.6391345966423392,-0.15046764938688661,43.82001935696121,39.128980810885466,11.31065723898652,0.018391674307297858,-0.014650210376843664,-0.06741581128566687,-0.04034448075731634,1
2021-10-26,39.56999969482422,40.25,39.0,39.61000061035156,13250900,41.22200012207031,42.95079986572266,41.2020261821549,40.605492689275266,-0.8347762396790088,-0.6782629252496731,-0.1565133144293357,43.220256232572524,39.2237440115681,9.69509535968558,0.01897605830192609,0.014355329335707712,-0.04142439765115202,-0.05107916137038193,0
2021-10-27,35.439998626708984,36.18999862670898,34.439998626708984,35.97999954223633,29082800,40.8375,42.72619987487793,40.65326165306482,29.156311290392196,-1.1901146248704677,-0.7806332651738321,-0.40948135969663557,43.896892234435064,37.77810776556493,14.98324938811174,0.028601397473857815,-0.10437202678713797,-0.10482448875685679,-0.15276124610641906,1
2021-10-28,35.470001220703125,35.52000045776367,33.9900016784668,35.209999084472656,17441500,40.50699996948242,42.43959991455078,40.159617802363705,29.312240398051358,-1.4525577154583118,-0.9150181552307282,-0.5375395602275836,44.29859676140914,36.71540317755571,18.720699112663326,0.02846128752551176,0.0008465743554382232,-0.09074589215954998,-0.1407460690504584,0
2021-10-29,34.970001220703125,35.849998474121094,34.79999923706055,35.650001525878906,10687400,40.16049995422363,42.24519996643066,39.66536860411031,28.19834223608359,-1.6815081970817403,-1.0683161636009306,-0.6131920334808096,44.59215174016346,35.728848168283804,22.069704266586232,0.0284764834427887,-0.014096419024315132,-0.1162496464391628,-0.1166961079585338,0
2021-11-01,34.849998474121094,35.21500015258789,34.41999816894531,35.20000076293945,7946000,39.8564998626709,42.08939994812012,39.20676192506372,27.92407049436987,-1.8512957371455911,-1.2249120783098628,-0.6263836588357283,44.83562954216094,34.877370183180865,24.985283186662492,0.028286751166259286,-0.0034315911464991578,-0.016647860481101784,-0.10663932392726672,1
2021-11-02,34.9900016784668,34.9900016784668,34.34000015258789,34.720001220703125,5547700,39.50550003051758,41.883399963378906,38.805165711102106,28.794240448756057,-1.95205442901824,-1.3703405484515383,-0.5817138805667017,44.807195856326516,34.203804204708646,26.840292221151135,0.02729672046018186,0.004017308765441374,-0.013532549357685442,-0.11574420145766362,1
2021-11-03,37.040000915527344,37.5,34.67499923706055,34.939998626708984,15342800,39.254500007629396,41.636599960327146,38.637054778190226,40.18217267024795,-1.8452180868849268,-1.465316056138216,-0.3799020307467109,44.523903801095756,33.985096214163036,26.84738714003344,0.031140984415119873,0.058588143433046413,0.059193583716512066,0.0451467931946401,1
2021-11-04,37.06999969482422,37.95000076293945,36.5,37.02999877929688,6474400,39.015999984741214,41.39839996337891,38.487811436917276,40.332556709660345,-1.738093208666946,-1.519871486643962,-0.21822172202298407,44.2271930744607,33.80480689502173,26.71310791345876,0.0311766611652762,0.0008099022288170499,0.06370161600872537,0.045108497858951546,0
2021-11-05,37.0099983215332,37.40999984741211,36.650001525878906,37.0,4744800,38.777499961853025,41.20139991760254,38.34706733069022,40.11532475267883,-1.6391425650986662,-1.543725702334903,-0.09541686276376327,43.89666737872534,33.65833254498071,26.402771823393696,0.031175404410763524,-0.001618596541272499,0.05773068151378613,0.05833563138746323,1
2021-11-08,37.97999954223633,38.16999816894531,36.52000045776367,37.060001373291016,7149200,38.57299995422363,41.02359992980957,38.312108493694616,45.249296118614225,-1.4655584299950775,-1.5280922478669379,0.06253381787186041,43.471743110893534,33.67425679755373,25.39985566320207,0.03187215296885874,0.026209166838539355,0.02537793205925465,0.08981352095150053,0
2021-11-09,36.70000076293945,37.19900131225586,36.45000076293945,36.7599983215332,7130000,38.38150005340576,40.88479995727539,38.15857442409889,40.33519728470499,-1.4149661079063236,-1.505467019874815,0.09050091196849142,43.25865619000932,33.5043439168022,25.414098614266056,0.03172496548141789,-0.033701916659409914,-0.009981088074743738,0.04887107752055364,0
2021-11-10,34.4900016784668,36.11000061035156,33.75,35.900001525878906,14707500,38.08000011444092,40.68819999694824,37.8091865435625,33.558711154131416,-1.5354995020920796,-1.5114735163182682,-0.02402598577381143,43.133430459520326,33.026569769361515,26.54112568220825,0.03405473626939957,-0.06021795745313352,-0.06808961786956413,-0.06884447014124062,0
2021-11-11,34.16999816894531,34.84000015258789,34.040000915527344,34.81999969482422,6038000,37.74200000762939,40.48019996643066,37.46259717455134,32.701985405640485,-1.637963273201244,-1.5367714676948634,-0.10119180550638052,42.89110719131368,32.59289282394511,27.285820479271976,0.033803189587525075,-0.009278152912392423,-0.10031599313354489,-0.07823041677240183,1
2021-11-12,35.209999084472656,35.900001525878906,34.59000015258789,34.64500045776367,8727800,37.45100002288818,40.29459991455078,37.248064023115276,38.22192799383076,-1.6166118724247411,-1.552739548640839,-0.06387232378390206,42.48037367922627,32.42162636655009,26.85842115438512,0.03484049514110995,0.030436083443297512,-0.04059949993165768,-0.04863548550914876,0
2021-11-15,34.959999084472656,35.61000061035156,34.22999954223633,35.5,6219600,37.16649990081787,40.12679992675781,37.03015307657788,37.427214144869424,-1.6014036595950145,-1.5624723708316741,-0.0389312887633404,42.082304322176135,32.2506954794596,26.452877911433852,0.03483654595593183,-0.007100255793822119,0.013627062427755465,-0.07951554750297529,0
2021-11-16,33.869998931884766,34.439998626708984,32.869998931884766,34.369998931884766,8929800,36.77499980926514,39.961599884033205,36.72918601517854,34.098303089609175,-1.6581903579024342,-1.5816159682458264,-0.07657438965660779,41.42418269839375,32.12581692013653,25.28447539492462,0.034344862809393764,-0.031178494883657204,-0.008779609398199884,-0.07711176491071059,0
2021-11-17,32.880001068115234,33.97999954223633,32.810001373291016,33.79999923706055,6763800,36.32749977111816,39.818199920654294,36.36259697260109,31.369254494245325,-1.76275879319725,-1.617844533236111,-0.14491425996113882,40.6561797489697,31.99881979326663,23.83142250429803,0.034467553628922246,-0.0292293444047782,-0.06617432766094367,-0.04668021258336841,0
2021-11-18,30.530000686645508,32.93000030517578,30.40999984741211,32.900001525878906,12654100,35.789999866485594,39.60319995880127,35.80711161203389,26.041310033322773,-2.0120616285660162,-1.6966879523020924,-0.3153736762639239,40.19438354668681,31.38561618628438,24.61237047572922,0.036998923987039876,-0.07147202874481029,-0.12671620462927058,-0.10652612459335575,0
2021-11-19,28.989999771118164,30.799999237060547,28.799999237060547,30.299999237060547,14289500,35.25999984741211,39.35959999084473,35.157862865280016,23.25396784219555,-2.307303961463198,-1.8188111541343137,-0.48849280732888434,40.22336517207593,30.296634522748292,28.152951481241157,0.03741764666145329,-0.05044221686509731,-0.14408028682199436,-0.17665434464886043,0
2021-11-22,27.84000015258789,29.36000061035156,27.440000534057617,29.0,12690400,34.701499938964844,39.10440002441406,34.460923559309336,21.41096852522378,-2.604062978613392,-1.9758615190301296,-0.6282014595832623,40.32165012718838,29.08134975074131,32.39139632643317,0.0378291516513476,-0.03966883848257152,-0.15328469439785963,-0.20366130201207833,0
2021-11-23,27.649999618530277,28.299999237060547,26.56999969482422,27.600000381469727,8654300,34.10549993515015,38.857000007629395,33.812264136378,21.11323705678133,-2.822047288458023,-2.1450986729157084,-0.6769486155423148,40.05272596913085,28.158273901169448,34.87546609953846,0.03722548952823867,-0.006824731789376481,-0.09433347537967818,-0.18364332770908542,1
2021-11-24,27.979999542236328,28.540000915527344,27.51000022888184,27.540000915527344,5980100,33.73249998092651,38.57920001983643,33.25681036550736,23.11302929245319,-2.9343478531009595,-2.302948508952759,-0.6313993441482006,40.21024305216803,27.254756909684993,38.40654013135257,0.03151947106463692,0.011934897947879053,-0.034839608032286584,-0.14902680555660297,0
2021-11-26,27.920000076293945,29.21999931335449,27.049999237060547,27.075000762939453,5503000,33.35499992370605,38.29860000610351,32.74854271891561,22.998871516789848,-2.9936790465789933,-2.441094616478006,-0.5525844301009872,40.25024314210216,26.45975670530995,41.344585424480954,0.03146600254682147,-0.0021443697971407216,0.0028735604621976663,-0.08548970034885173,0
2021-11-29,27.06999969482422,28.290000915527344,25.75,28.09499931335449,15203900,32.95999984741211,37.99239997863769,32.20772909757357,21.387260571261137,-3.073853897579834,-2.567646472698372,-0.5062074248814623,40.328777123005196,25.591222571819017,44.71345454919143,0.031750220799349305,-0.03044413965426296,-0.0209764893926927,-0.06622973754579953,0
2021-11-30,25.940000534057617,27.559999465942383,25.809999465942383,26.69499969482422,22291000,32.51449995040893,37.697199974060055,31.610802567714906,19.437269506528466,-3.1917816609313405,-2.692473510344966,-0.49930815058637457,40.429464070004485,24.59953583081338,48.68575024476737,0.03234119241915269,-0.041743597100322716,-0.07290918661736556,-0.06824711236050973,0
2021-12-01,23.93000030517578,26.38999938964844,23.88999938964844,26.350000381469727,37588000,31.961499881744384,37.32999996185303,30.87929759033023,16.547220630599412,-3.4081435261354116,-2.835607513503055,-0.5725360126323564,40.61808845816358,23.30491130532519,54.1688507013003,0.03496002048754825,-0.07748651455279776,-0.14290830086730388,-0.13453885586535252,1
2021-12-02,24.200000762939453,24.290000915527344,23.34000015258789,23.959999084472656,14035700,31.31949987411499,36.87639995574951,30.243174082959676,18.30442209832161,-3.5172800674721536,-2.971942024296875,-0.5453380431752786,40.27370608719841,22.365293661031565,57.1797522251236,0.03084774330801762,0.011282927468466264,-0.10602138767048119,-0.13509645608074072,0
2021-12-03,21.549999237060547,24.059999465942383,21.5,23.920000076293945,16825200,30.543499851226805,36.388599967956544,29.41525266906452,14.972207916463802,-3.7740990740884612,-3.1323734342551925,-0.6417256398332687,40.04318846013489,21.043811242318718,62.20432272123212,0.036214665096336064,-0.1095041918319768,-0.16923674659270993,-0.22815189189924034,1
2021-12-06,21.899999618530277,22.049999237060547,20.57999992370605,21.34000015258789,12053700,29.78799991607666,35.92839996337891,28.699514283299358,17.118272357716663,-3.9043806120997964,-3.2867748698241135,-0.6176057422756829,39.511161018280035,20.06483881387329,65.28240317978351,0.037060675726655244,0.016241317580550918,-0.08483078398483923,-0.19098633670403942,1
2021-12-07,22.729999542236328,23.32999992370605,22.020000457763672,22.649999618530277,11058400,29.02549991607666,35.48779998779297,28.130989069864782,22.137147427481366,-3.8957478560910985,-3.408569467077511,-0.4871783890135877,38.44651573709229,19.604484095061032,64.91544227148702,0.03799486454281413,0.03789954055541456,-0.06074385018013406,-0.12374714439989143,1
2021-12-08,23.71999931335449,23.739999771118164,21.76000022888184,23.0,15159400,28.37649984359741,35.069799995422365,27.710894807339994,27.756521750053324,-3.76561397313365,-3.479978368288739,-0.28563560484491113,37.372099290155276,19.38090039703955,63.40175494609171,0.04084459760679007,0.043554764234753574,0.10069606278974197,-0.008775636821695798,0
2021-12-09,21.90999984741211,23.479999542236328,21.700000762939453,23.270000457763672,14155100,27.74749975204468,34.6453999710083,27.158428620680194,24.30311572044468,-3.7651316692605867,-3.5370090284831086,-0.22812264077747813,36.70441822021002,18.790581283879334,64.56018414780107,0.04180948525313134,-0.07630689369047916,0.00045663146374530506,-0.09462813402197545,0
2021-12-10,20.1299991607666,21.809999465942383,19.81999969482422,21.780000686645508,22116600,27.045499801635742,34.20639991760254,26.489054386402707,21.473589898262006,-3.863840669214831,-3.6023753566294534,-0.2614653125853774,36.07936600567435,18.011633597597132,66.80494921740903,0.04374733265817556,-0.08124147416896266,-0.11438629273346312,-0.0658932773348736,0
2021-12-13,19.700000762939453,20.200000762939453,18.86000061035156,19.700000762939453,18086900,26.26999988555908,33.76239990234375,25.84247785083478,20.84230019665472,-3.9314462744846814,-3.6681895402004994,-0.26325673428418206,35.025832206403294,17.514167564714867,66.66031487618996,0.041770603333720915,-0.021361073807952047,-0.16947717819501595,-0.10045657049826318,0
2021-12-14,19.1299991607666,19.559999465942383,18.420000076293945,19.155000686645508,21065900,25.47849988937378,33.326399879455565,25.203194166066382,20.002822330834405,-3.985081035772744,-3.7315678393149483,-0.2535131964577957,33.800243427207576,17.156756351539983,65.32365385690949,0.04148653845912275,-0.028934090360299147,-0.12688273418559004,-0.15838101425300488,1
2021-12-15,19.5,19.799999237060547,17.889999389648438,19.0,22439300,24.75999994277954,32.876199913024905,24.6600328169172,22.19356043139058,-3.952172807033687,-3.7756888328586964,-0.17648397417499062,32.5221831257385,16.99781675982058,62.69937965183681,0.04285302081795538,0.019341393385537975,-0.03129653189427206,-0.17790891380753993,0
2021-12-16,18.13999938964844,19.88999938964844,17.709999084472656,19.239999771118164,20920000,24.022999858856203,32.39779987335205,24.039077252415414,20.023026425873113,-3.989841077570631,-3.8185192818010836,-0.17132179576954742,31.348080683024595,16.69791903468781,60.983897658126686,0.04394118103160841,-0.06974362104366971,-0.07918788390230713,-0.17206757115559546,1
2021-12-17,19.100000381469727,19.3700008392334,17.075000762939453,17.8799991607666,20788700,23.45149984359741,31.942999877929687,23.568688978992014,25.557517881335812,-3.8973037052526323,-3.8342761664913936,-0.06302753876123868,30.432139701600093,16.47085998559473,59.532566399231776,0.046259226506278193,0.05292177641246831,-0.001568153717350862,-0.051167353315361486,0
2021-12-20,18.030000686645508,18.93000030517578,17.59000015258789,18.270000457763672,13652100,22.90349988937378,31.46799991607666,23.041194855911396,23.59743594327294,-3.8657452985478393,-3.840569992902683,-0.025175305645156243,29.7789381561431,16.02806162260446,60.03831990724894,0.046455311423018286,-0.0560209253117242,-0.0753845801720252,-0.08477157419382575,1
2021-12-21,18.93000030517578,19.030000686645508,17.979999542236328,18.104999542236328,10885200,22.457999897003173,31.00519992828369,22.649652517746098,28.560365728025374,-3.725171132288988,-3.8174902207799444,0.09231908849095616,29.148418658689835,15.767581135316513,59.581608267612815,0.0489555483642364,0.04991678226595342,0.04355021731578179,-0.010454723699151791,0
2021-12-22,18.3799991607666,18.8799991607666,18.040000915527344,18.63999938964844,16627800,21.99449987411499,30.562199935913085,22.24301886470043,27.3894659784646,-3.6164573197337617,-3.7772836405707078,0.16082632083694604,28.462654162715502,15.526345585514477,58.81610698693622,0.04894242002692915,-0.029054470974245072,-0.037696398236811035,-0.05743594047350764,1
2021-12-23,18.899999618530277,19.25,17.889999389648438,18.309999465942383,13067500,21.540499877929687,30.129799919128416,21.924636079350893,30.29897642378681,-3.4485879734403007,-3.7115445071446262,0.2629565337043256,27.520675546414925,15.560324209444449,55.52494791091179,0.049619320778630266,0.028291647524862462,0.0482528507350064,0.0418963756589501,0
2021-12-27,18.440000534057617,18.850000381469727,18.209999084472656,18.82999992370605,12360200,21.06649990081787,29.679999923706056,21.5927660274182,29.184896440834237,-3.314461341647629,-3.632127874045227,0.317666532397598,26.418771548708996,15.714228252926743,50.81310775961728,0.049488725325328956,-0.024338576389263955,-0.025884826371829983,-0.03455496514295475,0
2021-12-28,17.450000762939453,18.530000686645508,17.399999618530273,18.15399932861328,15814900,20.585499954223632,29.208399963378906,21.1982169546107,26.893021951154083,-3.250579075213821,-3.5558181142789462,0.3052390390651252,25.394738900860908,15.776261007586356,46.724528987215976,0.05003322739410007,-0.053687621607694136,-0.05059839174597436,-0.032168602419169634,0
2021-12-29,17.110000610351562,17.670000076293945,16.68000030517578,17.450000762939453,12534800,20.14399995803833,28.73759994506836,20.80886301706221,26.133978046565105,-3.190607749579371,-3.482776041339031,0.2921682917596602,24.506427505320794,15.781572410755864,43.31242609580792,0.04978271741414246,-0.019484248580091013,-0.09470894414324382,-0.0961436695976492,1
2021-12-30,18.200000762939453,18.71999931335449,17.139999389648438,17.18000030517578,16128500,19.857499980926512,28.26759994506836,20.560399945241,32.69273261655901,-3.0203098868436093,-3.390282810439947,0.3699729235963378,23.930767957153055,15.78423200469997,41.02498280386746,0.051103470169442604,0.06370544206342332,-0.013015171592587471,-0.009793166814249243,0
2021-12-31,17.760000228881836,18.76000022888184,17.719999313354492,18.1200008392334,10931100,19.53549995422363,27.7861999130249,20.29369521034965,31.47769177621636,-2.8875659072251025,-3.2897394297969784,0.4021735225718759,23.180388755130316,15.890611153316947,37.315541546902146,0.05085577865937206,-0.024175852506203577,0.017765011598209535,-0.06031742924114891,1
2022-01-03,18.440000534057617,18.940000534057617,17.90999984741211,18.049999237060547,16108400,19.380000019073485,27.329399948120116,20.1171528602266,35.46928881789076,-2.696412441216811,-3.171074032080945,0.47466159086413384,22.932024199094634,15.827975839052336,36.65659624897115,0.04684242779191076,0.03828830497816904,0.07773231304862738,0.0,0
2022-01-04,17.399999618530273,18.450000762939453,16.84000015258789,18.38999938964844,28170100,19.155000019073487,26.885599937438965,19.858376361017427,32.36410309081458,-2.5988830187598815,-3.056635829416732,0.4577528106568507,22.608748199881216,15.701251838265756,36.0610616274464,0.047776098075281735,-0.05639918033660152,-0.04395610499304026,-0.002865394969802648,0
2022-01-05,15.979999542236328,17.5,15.770000457763672,17.299999237060547,30878600,18.817500019073485,26.42499996185303,19.489007140181133,28.67306483254329,-2.6061305369522856,-2.966534770923843,0.36040423397155763,22.12397136839636,15.511028669750608,35.142514637666274,0.04888565881215728,-0.08160920157617157,-0.10022526259604536,-0.06604330963212135,0
2022-01-06,15.579999923706056,16.049999237060547,14.800000190734863,15.800000190734863,50293200,18.410500049591064,25.945199966430664,19.11672073861208,27.71423026068551,-2.614018100125932,-2.896031436764261,0.28201333663832884,21.15996152243879,15.66103857674334,29.86840624037037,0.04682693386597121,-0.025031265956738213,-0.1550976424902648,-0.14395608403316595,1
2022-01-07,15.890000343322754,16.479999542236328,15.520000457763672,15.619999885559082,23053700,18.109500074386595,25.55420000076294,18.80941403429881,29.67693401384311,-2.565679056601663,-2.8299609607317415,0.26428190413007835,20.56274658406544,15.656253564707749,27.093475795597765,0.0456371268789805,0.01989733126667148,-0.0867815694432219,-0.1052927849920876,0
2022-01-10,15.609999656677246,16.0,14.75,15.350000381469728,22173400,17.88350009918213,25.15699996948242,18.504707903096758,28.913307128343376,-2.520904315947803,-2.768149631774954,0.24724531582715104,20.382926360966046,15.384073837398212,27.952316357783047,0.04290786340415393,-0.017621188206151883,-0.02315393592979431,-0.15347075897061513,1
2022-01-11,16.40999984741211,16.81999969482422,15.329999923706056,15.524999618530272,20145300,17.71900005340576,24.785799942016602,18.30521189779346,34.12855603453497,-2.393278457588316,-2.6931753969376264,0.2998969393493103,20.15070650031923,15.287293606492293,27.44744556221243,0.04506967802968932,0.05124921257718662,0.053273422835076634,-0.05689653981738341,0
2022-01-12,16.25,17.209999084472656,16.059999465942383,16.6299991607666,15831400,17.575000095367432,24.41379997253418,18.109477431336938,33.59765946915023,-2.2787763802331256,-2.6102955935967262,0.3315192133636007,19.996499801641825,15.15350038909304,27.55618427464671,0.04480686095760006,-0.009750143138321898,0.022655736242858104,0.01689614928023242,0
2022-01-13,15.300000190734863,16.389999389648438,15.260000228881836,16.260000228881836,16354500,17.365000104904176,24.019999942779542,17.84190817032722,30.558123312169087,-2.23888127443772,-2.5360127297649253,0.29713145532720553,19.810661739341217,14.919338470467135,28.167712290958686,0.04575189772307188,-0.058461526724008395,-0.019859030926357435,-0.017971741613756587,0
2022-01-14,15.170000076293944,15.729999542236328,14.729999542236328,15.09000015258789,16689700,17.21650013923645,23.582599925994874,17.587440732800243,30.156075218008937,-2.192480488149563,-2.467306281441853,0.27482579329228995,19.811983161294766,14.621017117178138,30.151110865363407,0.043616850351229204,-0.00849673940001927,-0.07556366743743248,-0.04531153250297859,0
2022-01-18,14.399999618530272,14.960000038146973,14.260000228881836,14.899999618530272,15705400,16.981500101089477,23.129199924468995,17.28387491239358,27.821222600470236,-2.1925656010713404,-2.412358145367751,0.2197925442964106,19.700443360925128,14.262556841253826,32.02241549509767,0.04213195236534038,-0.05075810506863121,-0.11384617732121405,-0.07751441798587044,0
2022-01-19,13.890000343322754,14.649999618530272,13.84000015258789,14.460000038146973,15014200,16.77450008392334,22.666799964904786,16.96064876295826,26.36516547394143,-2.2083294852736586,-2.3715524133489327,0.16322292807527417,19.759941404172437,13.789058763674241,35.59499603937934,0.04127232998590185,-0.035416617272075346,-0.09215685162317544,-0.15356487065944513,0
2022-01-20,13.6899995803833,14.84000015258789,13.649999618530272,14.100000381469728,20377500,16.512500047683716,22.180999965667723,16.64915836461779,25.795021068740084,-2.211468435635048,-2.339535617806156,0.12806718217110813,19.612802650849464,13.412197444517968,37.55097767403963,0.03860123905390861,-0.014398902663497637,-0.09756100780931631,-0.1575384873610276,0
2022-01-21,12.979999542236328,13.68000030517578,12.77299976348877,13.470000267028809,23868800,16.242500066757202,21.70659994125366,16.299714667248125,23.82530244572594,-2.2453639874155513,-2.320701291728035,0.07533730431248387,19.576938197705083,12.908061935809323,41.05818829913167,0.03935655886696339,-0.05186267786043963,-0.09861111902160424,-0.15163402742330978,1
2022-01-24,13.119999885559082,13.15999984741211,11.149999618530272,12.25,36924600,15.953500080108643,21.279199905395508,15.996884688039644,25.040785044361627,-2.235164019258683,-2.303593837234165,0.06842981797548209,19.318308303881487,12.5886918563358,42.18269604634533,0.03849308499551492,0.01078585117566444,-0.05543559674091936,-0.13513514702866636,0
2022-01-25,13.050000190734863,13.470000267028809,12.704999923706056,12.869999885559082,18463000,15.684000062942506,20.8567999458313,15.716229021629665,24.827469651111414,-2.2072846578196668,-2.2843320013512654,0.07704734353159859,19.07235346330974,12.295646662575273,43.20777080807455,0.03854673508374731,-0.0053353426398475845,-0.046749409004037235,-0.0937499627470959,0
2022-01-26,12.40999984741211,13.579999923706056,12.34000015258789,13.350000381469728,22797200,15.432000017166137,20.400799961090087,15.401350052656564,22.90616846817896,-2.2113417706003737,-2.269733955201087,0.05839218460071338,19.002292226674445,11.86170780765783,46.27128311996905,0.03832375367843636,-0.049042171185341155,-0.04391369144270507,-0.1065515089509782,0
2022-01-27,11.609999656677246,12.654999732971191,11.399999618530272,12.654999732971191,39144300,15.156999969482422,19.933799972534178,15.040269062563297,20.745079434577306,-2.2531376232296285,-2.2664146888067958,0.013277065577167235,19.00445191971401,11.309548019250833,50.76798783371602,0.03981757619526565,-0.06446415798318395,-0.11509148186379659,-0.1519357185873499,1
2022-01-28,12.729999542236328,12.859999656677246,9.9399995803833,9.970000267028809,69488900,14.883499908447266,19.51099998474121,14.820243393960729,30.614695898814915,-2.1708621593677293,-2.247304182918983,0.07644202355125351,18.602340161102717,11.164659655791816,49.97265798409135,0.043845480393905685,0.09646855458044201,-0.02452112213191593,-0.019260401295586482,1
2022-01-31,14.149999618530272,14.539999961853027,11.850000381469728,12.638999938964844,52585200,14.702999877929688,19.13639995574951,14.756410653443542,40.697912474832286,-1.9683857965878886,-2.1915205056527642,0.22313470906487565,18.189001240102787,11.21699851575659,47.41891302612128,0.052327691102094405,0.11154753553467023,0.14020949174153374,0.07850607789294939,1
2022-02-01,14.649999618530272,14.739999771118164,13.40999984741211,14.289999961853027,29358500,14.51349983215332,18.818799934387208,14.746276269166087,43.79513107490155,-1.7474326827679256,-2.1027029410757967,0.35527025830787107,17.549301448266416,11.477698216040224,41.834177162252175,0.052188204542749125,0.03533568999855086,0.261843243044769,0.12260531834561683,0
2022-02-02,14.020000457763672,14.850000381469728,13.539999961853027,14.59000015258789,24362500,14.344499874114991,18.519399948120117,14.677107144270618,40.89681332621243,-1.604663849348844,-2.0030951227304064,0.39843127338156226,17.080222746096148,11.608777002133834,38.14316143454868,0.05164679409731347,-0.04300335680348655,0.10133550368539335,0.12973413619237872,1
