Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,Target
2019-03-14,9.35,9.53,9.23,9.38,1860871,8.3815,7.2672,8.444465079400757,73.61627556613035,0.5385790726528423,0.5123329873892577,0.02624608526358463,9.699123239017888,7.063876760982113,31.4412274418156,0.03369176181349509,0.002136752136752351,0.06108597285067874,0.1314837153196624,0
2019-03-15,9.4,9.44,9.03,9.05,2248630,8.451,7.3498,8.502135071838781,65.11786926459683,0.5218068182577476,0.5142277535629557,0.007579064694791859,9.755636347799644,7.146363652200358,30.875312928639055,0.03511971114259451,-0.03518123667377404,0.005555555555555536,0.06973995271867617,1
2019-03-18,9.18,9.7,9.18,9.67,1494967,8.552000000000001,7.4479999999999995,8.61336030309223,71.7227287133815,0.5521783361162029,0.5218178700736051,0.03036046604259779,9.904828148731388,7.1991718512686145,31.63770226219333,0.03743994604776649,0.06850828729281755,0.033119658119658224,0.09389140271493224,0
2019-03-19,8.86,9.46,8.8,9.2,3672259,8.634,7.530399999999999,8.66923075041678,62.12022571006022,0.5321881767618173,0.5238919314112476,0.00829624535056972,9.934159990155054,7.333840009844946,30.117210798124955,0.03954058468829436,-0.048603929679420954,-0.019189765458422325,0.022222222222222143,0
2019-03-20,9.14,9.4,9.0,9.18,1771452,8.7315,7.6088,8.717875440853277,61.74141604209435,0.5088661068771927,0.5208867665044365,-0.012020659627243857,9.879442071709192,7.5835579282908085,26.29426952320201,0.03758504166200791,-0.0021739130434782483,0.014364640883977708,-0.019230769230769162,1
2019-03-21,9.22,9.565,9.15,9.38,1703970,8.832,7.689399999999999,8.780934922676774,64.09906159195558,0.5007492019034583,0.5168592535842409,-0.01611005168078261,9.827361240957268,7.836638759042733,22.539883173851162,0.03761164782145288,0.02178649237472774,-0.02998965873836601,0.0,0
2019-03-22,9.35,9.48,9.04,9.19,1662187,8.9025,7.760599999999999,8.819893501469462,60.297539644103466,0.47352656465163356,0.5081927157977194,-0.034666151146085844,9.78292887276599,8.02207112723401,19.77936248842436,0.03688311243695132,-0.02025586353944575,-0.0010869565217390686,0.015469613259668336,0
2019-03-25,9.19,9.2,8.61,9.03,2011584,8.951,7.8286,8.839903644186656,57.21999264915323,0.4340384407118645,0.49336186078054844,-0.05932342006868396,9.742856047523786,8.159143952476215,17.693130321166013,0.036758809560678174,-0.017410228509249226,-0.016339869281045805,-0.06618407445708385,0
2019-03-26,9.09,9.09,8.565,8.71,2022538,8.982000000000001,7.8892,8.827531868549832,51.55275223484281,0.3726270793264401,0.4692149044897268,-0.09658782516328668,9.679527060406972,8.28447293959303,15.531664671720572,0.037929117252617134,-0.03543743078626782,-0.0714285714285714,-0.05326086956521725,1
2019-03-27,8.74,8.83,8.5749,8.8,1029847,8.9785,7.9488,8.8249097858308,52.963773397326015,0.327445789587701,0.4408610815093217,-0.1134152919216207,9.67893629260625,8.27806370739375,15.602523642172972,0.031225957272510218,0.010332950631458004,-0.042437431991294794,-0.04139433551198246,1
2019-03-28,8.82,9.1,8.76,9.08,1464709,8.979000000000001,8.0074,8.849204091942152,57.14554754029767,0.31065194959766274,0.4148192551269899,-0.10416730552932718,9.679711067416514,8.278288932583488,15.607775195823884,0.03164328298316231,0.031818181818181746,0.005537098560354448,-0.031982942430703654,1
2019-03-29,9.17,9.395,9.15,9.23,1841260,8.9855,8.0584,8.885470368900041,59.23637780496796,0.3059200014619048,0.39303940439397295,-0.08711940293206816,9.692959539479107,8.278040460520893,15.746692771222676,0.03184166657477081,0.016519823788546217,0.05970149253731338,0.0043525571273124175,1
2019-04-01,9.15,9.32,9.055,9.26,2439325,9.009500000000001,8.1072,8.921139857576227,59.66028455946197,0.30111952925910934,0.37465542936700025,-0.0735359001078909,9.720006157608777,8.298993842391225,15.772377104362645,0.030670455886805937,0.003250270855904569,0.05227272727272725,0.025470653377630104,1
2019-04-02,9.27,9.42,9.16,9.35,1148506,9.042,8.1636,8.961983680664206,60.971533044311236,0.3011064011314577,0.35994562371989175,-0.05883922258843405,9.752368918238957,8.331631081761042,15.712650259654007,0.030564410833902933,0.009719222462202914,0.029735682819383102,0.07347876004592413,1
2019-04-03,9.4,9.79,9.4,9.69,2388322,9.1075,8.2256,9.031318568219996,65.52996043879438,0.32478721070516237,0.3529139411169459,-0.02812673041178354,9.803053736241841,8.411946263758159,15.274306587797772,0.02978770267328426,0.036363636363636376,0.04983748645720465,0.10113636363636358,0
2019-04-04,9.6,9.7399,9.47,9.52,1188656,9.169,8.2858,9.077859656960948,61.65257094903414,0.32607801922353197,0.3475467567382632,-0.021468737514731218,9.776483333104691,8.56151666689531,13.25080888002379,0.03004720263575266,-0.01754385964912275,0.02807775377969768,0.048458149779735615,1
2019-04-05,9.53,9.98,9.53,9.84,2576395,9.238,8.349400000000001,9.150444451536096,65.75956890918826,0.3489004131427844,0.34781748801916745,0.0010829251236169624,9.820669717764687,8.655330282235312,12.614629092112747,0.030488542546299652,0.03361344537815136,0.05240641711229954,0.06608884073672794,1
2019-04-08,10.0,10.25,9.965,10.24,2292952,9.308,8.4198,9.254211646627898,70.074070030746,0.39471396492404764,0.35719678340014355,0.0375171815239041,10.007302509647992,8.608697490352007,15.025838196132199,0.030230625945707468,0.04065040650406515,0.05675954592363275,0.10583153347732188,0
2019-04-09,10.24,10.36,10.0,10.03,1901071,9.3595,8.4824,9.328096251710955,65.41386364669279,0.4093574717051034,0.36762892106113554,0.041728550643967854,10.110298907830838,8.608701092169163,16.043568734031467,0.030766859065608467,-0.02050781250000011,0.0535714285714286,0.07272727272727275,1
