Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,Target
2019-03-14,84.56,85.1,84.217,84.311,58932360,82.44595000000001,82.04926999999999,82.78193883901734,57.81544651297936,0.6479062929359856,0.4909689351027293,0.15693735783325624,85.25976369141603,79.632136308584,6.825838483069248,0.012384091474213628,-0.002714675214837703,0.009337850618333254,0.03706756050309057,1
2019-03-15,85.15,85.94,84.6565,85.618,151017400,82.670225,82.2225,83.05203990196807,62.091659213914795,0.793851211077282,0.5515453902976399,0.24230582077964202,85.7335076261219,79.6069423738781,7.410848648644428,0.012422401439384102,0.015502129022310074,0.023465423465423463,0.05649062191510357,1
2019-03-18,85.635,87.5,85.6315,87.1075,108581160,83.00572500000001,82.46437,83.43827419701874,66.28601730549698,1.0179692955346837,0.6448301713450487,0.373139124189635,86.44640597147941,79.56504402852062,8.290225695828559,0.012505093072898273,0.017397042677941732,0.03036414499559381,0.042816439405729545,1
2019-03-19,87.6755,89.208,87.6755,88.0925,127283220,83.3414,82.65083,83.88153379730267,68.74854633557064,1.2605350962288355,0.7679711563218061,0.4925639399070294,87.3455708080451,79.33722919195489,9.609079780385507,0.012475921243041707,0.011307866716413706,0.04485179869767886,0.05304524535293775,1
2019-03-20,88.497,89.975,88.3515,89.8635,125312660,83.779325,82.81859,84.45124486422623,72.62076303871093,1.5774908079267789,0.9298750866428007,0.6476157212839782,88.55148712292717,79.00716287707283,11.392219077743036,0.012840569548068049,0.02010386809319753,0.04958653554159187,0.06296390487399539,1
2019-03-21,89.813,91.1875,89.364,90.963,115355940,84.278875,82.98127000000001,85.07141202001421,74.71539158761944,1.895550230961618,1.1230101155065642,0.7725401154550537,89.803379782105,78.754370217895,13.110058201666783,0.012825327605905152,0.0122352234221903,0.04426140114226662,0.07889836438898823,0
2019-03-22,90.5085,90.949,88.1555,88.2385,127259660,84.61189999999999,83.08662,85.37303944667953,62.04793868823663,1.9058013432429135,1.279568361053834,0.6262329821890795,90.24690766281653,78.97689233718346,13.319657548918142,0.01511184020945661,-0.029951738618998802,0.001657348809489978,0.03060688173047721,1
2019-03-25,87.8895,89.134,87.375,88.713,102076060,84.96505,83.20466,85.69113092794814,63.21758237264676,1.9299661594947253,1.4096479207420125,0.5203182387527128,90.69773572224236,79.23236427775765,13.494220793708356,0.015095817489379644,0.005377471285209934,-0.012802750838772248,0.018431248744367412,1
2019-03-26,89.65,90.2885,88.668,89.188,97317600,85.33345,83.34786,86.02416607766736,64.40036736079719,1.9647965293843868,1.5206776424704875,0.4441188869138992,91.15661106509182,79.51028893490817,13.648015086913338,0.015088639977724602,0.005354344909990649,-0.019513428536877542,0.012435791923262496,0
2019-03-27,89.2065,89.375,87.284,88.285,86496020,85.644975,83.49635,86.23948359408,60.42256230812922,1.897660249048542,1.5960741637860985,0.30158608526244346,91.3993681345974,79.89058186540261,13.437783441696125,0.015435097285153174,-0.010124680450284806,0.0005269808530290465,-0.017565529942635272,1
