Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,Target
2019-03-14,219.6227648284,221.0728320557,218.3839656739,220.4006154602,2838729,215.20582164153,202.943760555284,214.2708388630023,71.98613208504676,4.126987890153515,4.508279988104308,-0.38129209795079255,220.54758188304484,209.86406140001517,4.964326894848267,0.007901753361330324,0.004420131290594931,0.017151214323577912,0.03192302504371569,1
2019-03-15,219.738001959,223.521621082,219.7283988648,221.9947291009,3894538,215.75127739327,203.74571654412,215.0064474570878,74.15881747794265,4.25894441029277,4.4584128725420005,-0.19946846224923043,221.51035243834932,209.99220234819066,5.338624285020315,0.007878750708258024,0.007232800313971444,0.018639287917632696,0.04191643755356966,0
2019-03-18,223.0702756536,223.2719406322,220.0164916914,221.2456877517,2734329,216.14884549401003,204.696815002892,215.60066081847944,71.3582927177646,4.254041582997985,4.417538614633198,-0.16349703163521312,222.26154461509952,210.03614637292054,5.656009040546912,0.007754021932932993,-0.00337414024303051,0.008271334792028684,0.021051232051276347,1
2019-03-19,222.3500435871,222.8878168634,221.1880691863,221.8410795934,3212000,216.649166702915,205.49531453593002,216.19498641609093,72.25518487459956,4.249216875674733,4.383874266841506,-0.13465739116677256,222.90389802392724,210.39443538190278,5.77406450825557,0.007478969452306748,0.0026910890230240625,0.006535662934480824,0.0179342557506863,0
2019-03-20,220.6118835331,222.7341673559,218.7968987254,220.7655330406,3747403,217.070742539205,206.24431014568,216.63027657080607,68.10622576592223,4.111214124976755,4.329342238468556,-0.21812811349180095,223.24128132814985,210.90020375026018,5.685279109256635,0.007649542768402983,-0.004848274966797517,-0.005537050655564535,0.0060831509843026765,1
2019-03-21,219.1426101173,227.6701577853,219.1234039289,226.5081833846,4441059,217.86587874068,207.081507899844,217.57102960069122,76.02278848798086,4.414344030076876,4.34634259679022,0.06800143328665609,224.5740575726895,211.15769990867048,6.158081174330265,0.00897022587591761,0.026012440732511966,0.023785754589739083,0.0277112108405293,0
2019-03-22,225.5190646799,226.6330236095,221.5241774841,221.6010022378,3709381,218.22311384568997,207.75353243341,217.95483651851112,61.88661491547095,4.210077009198898,4.319089479271955,-0.1090124700730577,224.92791658841446,211.51831110296547,6.144906123432552,0.009943061105021819,-0.021664476194521498,-0.0010822042339498905,-0.0017735865382688676,0
2019-03-25,221.2456877517,222.7341673559,219.4787184151,221.2744970343,3506468,218.56402369052498,208.396363560546,218.27099466287197,61.072886983012545,3.976014660263729,4.2504745154703105,-0.27445985520658134,225.16053128925324,211.9675160917967,6.036224523454573,0.009961657507606105,-0.001473392269000784,0.002305450432819267,0.00013021398470081103,1
2019-03-26,223.7136829664,224.3570902792,222.2636157391,224.0305850757,3046898,219.01008741708,209.11448294637398,218.8195270831413,65.2289999241421,3.96718064476795,4.193815741329838,-0.22663509656188818,225.81506142136095,212.20511341279905,6.214301893155858,0.010250897555427168,0.012455516014449497,-0.010938228685067553,0.009869702610143305,0
2019-03-27,224.6355800116,224.9044666498,220.5350587793,223.2911468207,2640702,219.39181041235497,209.826840475668,219.24539562957548,63.27702292959632,3.8560628442539553,4.126265161914661,-0.270202317660706,226.25775946232,212.52586136238995,6.2590750648898155,0.010320155533191933,-0.0033006129709930443,0.00762697174576088,0.011440254034743358,1
2019-03-28,224.1554253006,225.9896162967,223.1471004074,225.5382708683,2712090,219.87628651578999,210.56320574051404,219.8447170808826,66.55272593515133,3.904318761104207,4.081875881752571,-0.1775571206483635,227.03502425972647,212.7175487718535,6.511605100645898,0.010480604030890378,0.010063650438431493,0.019269160663097473,-0.004282019756668642,1
2019-03-29,227.1035752263,227.2476216396,224.6835954827,226.1048534274,3453858,220.27001337884002,211.28689492099002,220.44092054245567,67.34368614560121,3.9428299113725416,4.054066687676565,-0.11123677630402362,227.87557767032942,212.66444908735062,6.905673790838404,0.010275948077830775,0.0025121348892085393,0.009258862360240316,0.020324146299514068,1
2019-04-01,228.8417352803,230.2341839423,227.5357144663,229.5619673468,3475901,220.88269079012002,212.050148849654,221.30959166667893,71.73573162459749,4.203851097758616,4.084023569692976,0.11982752806564001,229.35954087431807,212.40584070592197,7.675431745127232,0.01059298139627,0.015289870460520882,0.02808360571113644,0.03745334606371453,1
2019-04-02,229.7348230428,230.3494210729,228.6208641132,229.7636323255,3386726,221.50881253331505,212.76577143098402,222.11473839609047,71.97253341850755,4.376534976017098,4.1425258509578,0.2340091250592975,230.6417749978935,212.3758500687366,8.246139158192488,0.010577951993683775,0.0008784773062837647,0.018734565273258452,0.02559046680105226,0
2019-04-03,230.743147936,231.3673490603,228.3807867577,229.4467302162,2912450,222.20311624547497,213.52383968876998,222.813023331339,70.966345702783,4.436673630024586,4.201355406771158,0.23531822325342855,231.5309652437902,212.87526724715974,8.39578594209314,0.01033557795250497,-0.0013792526958794626,0.01478020811204317,0.02756752107347471,0
2019-04-04,229.2258590491,229.2930807087,224.4819305041,226.6906421748,3096332,222.85852742603998,214.24810505489802,223.1823203640496,62.75000188605817,4.213371550744711,4.203758635565869,0.009612915178841774,231.48724713184822,214.22980772023175,7.74367470293175,0.010531490766423953,-0.01201188632674366,-0.012507843547369002,0.00510942689266658,1
2019-04-05,227.7949980102,228.5152300768,226.7386576459,227.2380185454,2590044,223.56723577953,214.95566103708202,223.56857733370202,63.650134732115966,4.034069500522065,4.169820808557108,-0.13575130803504276,231.12333177801113,216.01113978104885,6.759573666628464,0.010454665200215736,0.0024146403457534493,-0.010992226030453911,0.005011679761946608,0
2019-04-08,226.6803013815,227.2188257697,224.1800095794,227.2092092628,2714544,224.09348534282998,215.602141340024,223.9153041840923,63.56307519851728,3.8453202078550817,4.104920688416703,-0.25960048056162144,231.10522120050905,217.0817494851509,6.257866753200923,0.009961887230530325,-0.0001267802051101441,-0.009751810153457718,-0.010248901903012975,0
2019-04-09,226.2667915835,228.151626942,225.9879128825,226.8630150132,2491354,224.54000508121504,216.29509096184,224.19603854876922,62.4575365012977,3.6260017596965497,4.009136902672672,-0.3831351429761227,231.0445978740273,218.0354122884028,5.793705037513976,0.009966519788033054,-0.0015236805353235905,0.0007603879751996168,-0.012624353484239736,1
2019-04-10,227.9112142687,228.8247824272,227.0553451519,227.9689133103,1984176,224.96691559952995,217.02782824296398,224.5553599546293,64.57703899738817,3.5010689164954556,3.907523305437229,-0.40645438894177355,231.18874858511714,218.74508261394277,5.531331546246424,0.009925604779562813,0.004874740367157848,0.0032164281733251254,-0.006440784335900118,0
2019-04-11,228.8728649618,228.8728649618,226.0263789102,226.9880296033,1908232,225.29628630668498,217.64914226919802,224.78704277831224,61.27284003429537,3.2850417046940663,3.783026985288597,-0.4979852805945306,231.2059416621496,219.38663095122035,5.246118746422738,0.010003026176645195,-0.00430270817523648,-0.0009734625643812445,0.0013118645994689704,1
2019-04-12,227.9400637895,229.834515655,227.0264956311,229.6710350371,3452168,225.680101603495,218.18756040428997,225.2521848981968,66.34533931314914,3.2923821664668367,3.684898021524245,-0.3925158550574084,231.67863467303374,219.68156853395624,5.315960979207443,0.010191697555827745,0.011820030503322254,0.012377601627733936,0.010706907705296365,1
2019-04-15,230.3345740154,230.661535251,228.0939279004,229.9787632589,3437536,226.11675537885498,218.681428766332,225.70233521826376,66.88115082523173,3.2851613360737986,3.604950684434156,-0.31978934836035755,232.03136661476367,220.20214414294628,5.231466572212978,0.010121213017017504,0.0013398651760778701,0.00881633341763699,0.012189444279508077,1
2019-04-16,230.7961663481,231.7289675204,229.7864331203,230.8827149105,2564480,226.56883714471002,219.171481106582,226.19570471276245,68.46920148338234,3.314176357562218,3.5467958190597684,-0.23261946149755053,232.48928541716825,220.6483888722518,5.226180570169787,0.01012954871327973,0.0039305874976915955,0.01715810879545776,0.01771862150851744,1
2019-04-17,231.4404723125,231.9886132075,229.7864331203,231.7578170412,2829235,227.11845134474,219.66078961042797,226.72542969642316,69.9703959097997,3.3689492496951345,3.511226505186842,-0.14227725549170733,232.81870041295053,221.41820227652948,5.019626573235297,0.010003400016648172,0.003790245324511332,0.009085960725360609,0.016620264911921367,0
2019-04-18,233.2291426017,233.3445406848,231.2385256669,231.652035465,3016796,227.37564394876,220.15873794827598,227.19463024581145,69.53940420110493,3.365031483895052,3.4819875009284837,-0.11695601703343161,233.39764020381074,221.35364769370926,5.296958065049235,0.008338583329260369,-0.0004564315350847892,0.00727576834655963,0.020547364853781724,1
2019-04-22,230.6038362095,233.8157495245,229.9018312035,233.7292009621,2217754,227.982053884975,220.723773826694,227.81697031402942,73.04984462538067,3.4893138838614277,3.4834527775150725,0.005861106346355172,233.99851021900128,221.9655975509487,5.278008712968085,0.006546977000715339,0.008966748308213424,0.012328710066942028,0.01766947200958291,1
2019-04-23,234.5466040512,235.1235944671,233.1522105462,234.1523272671,3108408,228.625945396615,221.24714407938,228.4203376428933,73.71439036181764,3.5806755391187153,3.5028973298358013,0.07777820928291401,234.3840312456817,222.8678595475483,5.03712370796561,0.006477932800620002,0.0018103270933125248,0.010331950207635554,0.01814760610527144,1
2019-04-24,234.2869583641,236.6430025622,233.4984047957,235.8832985147,3255232,229.218581068565,221.795146539028,229.13109582116059,76.29010499564505,3.7495329407485656,3.552224452018354,0.19730848873021145,235.3879450590311,223.04921707809888,5.382952779574793,0.0061747292714594,0.007392500718668815,0.01826559840584374,0.021658544712359395,1
2019-04-25,235.3159246057,237.3834735959,234.6620021344,236.1910267365,3152421,229.86357506435502,222.31454036203198,229.80347019405005,76.72672077593148,3.8636470259212956,3.6145089667989425,0.2491380591223531,236.11602157706892,223.61112855164112,5.440136838525548,0.006027249173739272,0.001304578254321953,0.010532812178650985,0.019128630705526062,1
2019-04-26,236.6141530414,237.6719688039,233.8926815799,237.2199929781,3349310,230.44766116984502,222.82320742270997,230.5098056972929,78.17403157493536,3.9911052597777257,3.6898282253946992,0.30127703438302644,237.14170230405495,223.7536200356351,5.809597806485238,0.005797439548368932,0.004356500142352893,0.013101154051314179,0.024035866993023847,1
