Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,Target
2019-03-14,47.0307931954,47.1607125136,46.1906482709,46.2859224376,26647060,45.70431695639,43.245103327312,45.48845190841314,60.83068578794729,0.9377843196634714,1.0093292091287258,-0.07154488946525439,47.346267571125,44.06236634165501,7.185100769810021,0.010364110156014267,-0.017105021152210798,0.0016869728203086076,0.01596958174842178,1
2019-03-15,46.4937933468,47.3685834228,46.4937933468,47.0567770591,46485239,45.856755623105,43.375807948282,45.63781620847856,65.40812746223355,0.9505929201689867,0.9975819513367781,-0.046989031167791406,47.403812694689705,44.3096985515203,6.747346385775342,0.010785328510568,0.016654191618179937,0.014187044988330566,0.035251524391601174,0
2019-03-18,47.13472865,47.2126802409,46.6583578165,46.8575674378,16273986,45.96242333526,43.547112405784,45.75398299222346,63.34782458236457,0.93390381493235,0.9848463240558925,-0.05094250912354248,47.47949210359527,44.44535456692473,6.6013436988273595,0.010435749912540366,-0.004233388552084771,-0.004965973882762875,0.014058106841676965,1
2019-03-19,47.1780350894,47.3339382713,46.770954559,46.918196453,18274766,46.08238217242,43.67263546712201,45.86486046467837,63.722360320187605,0.9150220292508564,0.9708814650948853,-0.05585943584402886,47.50011092035729,44.66465342448271,6.153018490375659,0.010294736628548668,0.0012939001855032384,0.013660179642144943,0.011200298675111187,0
2019-03-20,46.8229222863,47.1174060742,46.4331643316,46.6150513771,24325283,46.187616820175,43.788308566566,45.936307218242334,60.39899627830181,0.8656184927704729,0.9498288706300029,-0.08421037785953,47.423801693210315,44.95143194713969,5.352884422888607,0.010480459337337355,-0.006461140854032488,-0.009387078963041251,-0.010115872724539843,1
2019-03-21,46.7016642559,47.6284220592,46.6323739529,47.3252769834,19127216,46.32749661946001,43.913022004898004,46.06859005301926,65.00404662979176,0.8737035938337598,0.9346038152707543,-0.06090022143699447,47.40344473613661,45.2515485027834,4.644965496472137,0.010852368228117302,0.015235971758445821,0.009981515711861233,0.022455089821342478,0
2019-03-22,47.1174060742,47.3079544076,46.0867128163,46.1300192558,21438435,46.360842577805,44.009182532764,46.07444045328409,53.68884778053368,0.7747331438174356,0.9026296809800907,-0.12789653716265503,47.366615776618204,45.3550693789918,4.338890938512452,0.011731062351984286,-0.025256222547186624,-0.016798966217500544,-0.019694459782829132,0
2019-03-25,45.8788419072,46.3811966043,45.3678259222,45.7142774375,16971406,46.346984517195,44.08756057332601,46.040139213685606,50.4024489306579,0.6551987357201199,0.8531434919280966,-0.1979447562079767,47.38000387218652,45.31396516220347,4.457762962370367,0.01163566140241861,-0.009012392039002393,-0.01932367149642389,-0.024399260627808617,1
2019-03-26,46.181986983,46.5717449377,45.9394709224,46.2859224376,17724346,46.356078869470004,44.171002366896,46.06354713977269,54.524392807596165,0.5996810799741112,0.8024510095372996,-0.2027699295631884,47.38357048444791,45.3285872544921,4.4330393770841905,0.011970322641498776,0.012504736641228753,-0.02196193265101376,-0.013476093780232512,0
2019-03-27,46.4158417558,46.6496965286,45.8528580436,46.0434063769,19655973,46.35261435431501,44.25957790751399,46.061628971880054,52.52983487136794,0.5300043581802498,0.7479616792658897,-0.21795732108563992,47.38382570359342,45.32140300503659,4.44942044216075,0.012033517936514552,-0.0052395209586012514,-0.0018775816766889442,-0.0122630992203695,0
