Date,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower,BB_width,Volatility_20,Return_1d,Return_3d,Return_5d,sentiment_mean,sentiment_pos_ratio,sentiment_neg_ratio,sentiment_lag1,sentiment_lag3,sentiment_lag5,news_count_log,Target,ticker
2019-03-20,44.83563232421875,124140800,42.42621364593506,40.076801986694335,42.66402548204518,76.17689336267539,1.226358777890674,1.0340435415215714,0.1923152363691025,45.08132269119788,39.77110460067223,12.516361075352371,0.0105062776996244,0.0087389081471425,0.0109606394790144,0.0354962586643821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AAPL
2019-03-20,189.7866668701172,1959300,183.6311683654785,177.97766693115236,183.38000999832303,68.55553895106179,2.90950109542689,2.60219086658925,0.3073102288376401,189.7641513077618,177.49818542319522,6.679675348007265,0.0100657867919763,0.0117998282898141,0.0199745224893892,0.0218967565296392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ISRG
2019-03-20,85.76826477050781,14920700,86.03865547180176,85.06928848266601,86.00517994549371,50.08370497930327,0.5162376827768611,0.4433259368014369,0.0729117459754242,87.8914703944376,84.18584054916592,4.306936021897934,0.0080396667450037,-0.0213484768803545,-0.0190524357334564,0.0012453870225204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,JPM
2019-03-20,164.16978454589844,5033500,166.34751663208007,164.11931091308594,166.27492894452143,46.47600361710798,1.1110729397902332,1.2078429146296106,-0.0967699748393773,170.02994891707775,162.6650843470824,4.427396764981243,0.0115482119245624,-0.0338110382662351,-0.0198728653327052,-0.0148543313550205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,GS
2019-03-20,24.030981063842773,81689900,24.429373836517332,23.94779838562012,24.37897372923025,46.31348666271672,0.1955962347590407,0.2306885098956061,-0.0350922751365653,24.962401140375064,23.896346532659607,4.363822891448433,0.0112862055488913,-0.0340638753533761,-0.0225255475426583,-0.0221918357010683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BAC
2019-03-20,41.44979095458984,20632400,41.15496139526367,40.50577613830566,41.205620177704255,55.49401461838818,0.4115965880153069,0.3495994900346288,0.061997097980678,42.16293660464493,40.146986185882405,4.898438366642558,0.0086164778952959,-0.0196460307615912,-0.005132545513493,0.0096151085457028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WFC
2019-03-20,34.477020263671875,15078500,33.92256946563721,33.74757614135742,34.05074303767427,56.08504728436769,0.3341832399257995,0.1937323586161402,0.1404508813096593,35.12189337576885,32.72324555550557,7.070949689389107,0.0105906098950729,-0.0209327563611058,-0.0069236682388091,0.0146191152596719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MS
2019-03-20,101.43155670166016,6462900,97.08717803955078,93.44769882202148,97.18839014000258,73.86426357300414,2.021003177608293,1.7152843977320298,0.305718779876263,101.04592905124692,93.12842702785464,8.155043933985691,0.0099411722391825,0.0075831508811174,0.0156855243213251,0.0302084533611282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PYPL
2019-03-20,221.2384185791016,4193500,220.27411880493165,226.7207452392578,221.83435063744508,48.43064270142978,-1.2710535441873103,-2.520579972977914,1.2495264287906034,237.44014482713047,203.10809278273285,15.586058058323731,0.0212545307575826,-0.0257846793922928,-0.0035799175777786,-0.0069374269282215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,UNH
2019-03-20,160.7292938232422,4391000,157.61468505859375,153.17538848876953,157.18078764223856,62.96399571108535,1.746441049464636,1.6243797201800363,0.1220613292845995,163.21446895947687,152.01490115771065,7.105662646600966,0.0111578664277429,-0.0025619729767529,0.012383139485264,0.0231525483490113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CRM
2019-03-20,48.917999267578125,6054000,47.64860000610352,43.94408004760742,47.37410137484405,68.87122650176181,1.1733443597391613,1.3237812570307204,-0.150436897291559,49.1618521089671,46.135347903239925,6.351716955670263,0.0119983116991125,0.0108695857815022,0.011162117779196,0.0174716121313371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NOW
2019-03-20,20.13400077819824,14016000,19.37160005569458,17.600860004425048,19.419406806267457,66.8874063710077,0.8505563407489944,0.8521072787360259,-0.0015509379870314,21.150464942218488,17.59273516917067,18.36569907916289,0.0184575126072515,-0.0037111612128205,-0.0225264008243509,-0.0202909739097622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SHOP
2019-03-20,143.72999572753906,1189800,110.76049880981444,97.76619934082032,115.03769573568144,82.21431505569312,10.9997869344503,6.901725623917905,4.098061310532394,142.025191265663,79.49580635396589,56.454589482361925,0.0660145132115052,0.0358172486123749,0.0707740468030944,0.3785727295471894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MDB
2019-03-20,29.6574935913086,18969300,29.52571859359741,29.1655749130249,29.519092552042537,54.43226364601333,0.1701715441174371,0.1536124330591369,0.0165591110583002,29.98630787346188,29.065129313732943,3.1199191877710706,0.0066445186439663,-0.012117878745735,0.0022353443783926,0.0014212661814905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WMT
2019-03-20,32.584205627441406,11905400,32.64343290328979,30.86415626525879,32.29016512918897,59.70747707339968,0.3671804823375524,0.5251025212266015,-0.1579220388890491,33.4753719061112,31.81149390046839,5.097129369243288,0.0080540615518947,-0.0046105965761207,0.0110193871095458,0.0065825702533439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EBAY
