Date,Open,High,Low,Close,Volume
2019-01-02,31.0966026019,32.4514007676,30.8893981766,32.1963799364,10648013
2019-01-03,32.0529307188,32.0529307188,31.2798988243,31.6225830662,13034509
2019-01-04,32.2760739461,33.1367692513,32.1007471247,32.9136260241,14371614
2019-01-07,33.0809834445,33.5989945079,32.6586051929,33.240371464,11812629
2019-01-08,33.7105661215,33.7982295322,32.7382992026,33.0331670387,11398177
2019-01-09,33.3997594835,33.6388415127,32.8737790192,33.2642796669,9223047
2019-01-10,32.9773812319,33.4396064884,32.8658096182,33.2005244591,7560784
2019-01-11,32.8976872221,33.3678818796,32.6426663909,33.2642796669,8191878
2019-01-14,32.921595425,34.1010667692,32.7701768065,33.854015339,12336263
2019-01-15,33.6388415127,34.2604547887,33.4953922952,34.172791378,11737024
2019-01-16,35.0653642871,35.9499677953,34.802374055,35.4558649349,30530372
2019-01-17,33.8301071361,34.4118734072,33.1606774543,33.8938623439,47037208
2019-01-18,34.2843629917,34.8820680647,33.9177705468,34.8183128569,20614355
2019-01-22,33.8061989332,34.0612197644,33.4156982854,33.7982295322,20202401
2019-01-23,33.8858929429,33.9655869527,33.2005244591,33.5910251069,15583917
2019-01-24,33.4316370874,33.9337093488,33.3439736767,33.5113310971,13421572
2019-01-25,34.0054339575,34.4676592141,33.9098011459,34.2524853878,13422970
2019-01-28,33.8221377351,34.0532503634,33.5193004981,33.9894951556,10396739
2019-01-29,33.8938623439,34.0293421605,33.559147503,33.86198474,9916424
2019-01-30,33.9870367286,34.4846037362,33.7623290477,34.3401487985,12348090
2019-01-31,33.946910357,34.2438455067,33.8506070652,33.946910357,11163543
2019-02-01,33.946910357,34.2919971526,33.5376213669,33.5616971898,13322116
2019-02-04,33.6258993843,34.075314746,33.4493433494,34.075314746,8715318
2019-02-05,34.0111125515,34.1555674892,33.8827081625,34.0672894717,9971528
2019-02-06,33.946910357,34.3883004444,33.7783795963,34.0111125515,9744196
2019-02-07,33.794430145,33.8506070652,32.9357257932,33.2888378631,12745444
2019-02-08,32.9277005188,33.1764840226,32.1974005561,32.7511444839,13993932
2019-02-11,32.9036246959,32.9678268904,32.2535774763,32.2696280249,17058346
2019-02-12,32.6227400948,33.3048884117,32.6227400948,33.0240038106,12400817
2019-02-13,33.3048884117,33.7302279504,33.032029085,33.0561049079,9528340
2019-02-14,32.7511444839,33.3289642346,32.3258049451,32.678917015,10414619
2019-02-15,33.032029085,33.770354322,33.007953262,33.6981268532,13289736
2019-02-19,33.3690906062,33.9308598084,33.2487114915,33.8345565166,9401735
2019-02-20,33.7783795963,34.0913652947,33.7222026761,34.0432136488,10031557
2019-02-21,34.0191378258,34.1234663919,33.4533559865,33.6740510302,9603574
2019-02-22,33.7462784991,33.8987587111,33.3851411549,33.5376213669,10132145
2019-02-25,33.8104806936,34.3963257187,33.794430145,33.8586323395,10804675
2019-02-26,33.6901015789,34.251870781,33.4092169778,34.0351883745,10404423
2019-02-27,34.0833400204,34.2759466039,33.9067839854,34.1555674892,6916606
2019-02-28,34.099390569,34.2037191351,33.5777477384,33.6901015789,12299943
2019-03-01,33.9870367286,34.404350993,33.9870367286,34.1074158433,12336072
2019-03-04,34.1475422149,34.5889323023,33.5456466412,33.7061521275,12115076
2019-03-05,33.6901015789,33.7382532248,33.0561049079,33.6258993843,10449055
2019-03-06,33.5697224641,33.7783795963,33.3771158805,33.4011917035,7062738
2019-03-07,33.160433474,33.184509297,32.6066895462,33.0400543593,12502143
2019-03-08,32.5665631746,33.3048884117,32.4221082369,33.1925345713,11748387
2019-03-11,33.465393898,33.8746828881,33.4332928008,33.5857730128,7191561
2019-03-12,33.6660257559,33.8586323395,33.5616971898,33.7302279504,7204448
2019-03-13,34.0271631001,34.227794958,33.8666576138,34.0351883745,9269046
2019-03-14,33.946910357,34.4444773646,33.946910357,34.2598960553,8351177
2019-03-15,34.251870781,34.885867452,34.1395169406,34.7735136115,18992637
2019-03-18,34.885867452,35.4797377514,34.885867452,35.3352828137,10305938
2019-03-19,35.8087739983,36.0254564048,35.2149036989,35.2710806191,12548514
2019-03-20,35.1025498585,35.1507015044,34.4525026389,34.5327553821,15078498
2019-03-21,34.1796433121,35.014271841,33.8666576138,34.6130081252,14576214
2019-03-22,34.1555674892,34.2839718783,33.1283323767,33.4814444467,25416776
2019-03-25,33.4734191723,33.6499752073,32.831397227,33.1042565538,14504118
2019-03-26,33.4734191723,33.8907334368,33.1764840226,33.6098488357,9615437
2019-03-27,33.5616971898,33.7462784991,33.1363576511,33.2005598456,11251640
2019-03-28,33.2968631374,33.6820763046,33.2085851199,33.6499752073,8397024
2019-03-29,34.0913652947,34.2117444094,33.6820763046,33.8666576138,11811368
2019-04-01,34.3321235242,35.2710806191,34.3080477012,34.9340190979,25813282
2019-04-02,34.8537663547,35.2229289732,34.6772103197,35.0704487612,13101204
2019-04-03,35.5118388486,35.8248245469,35.343308088,35.6161674147,11712103
2019-04-04,35.5760410431,36.3063410059,35.5760410431,36.0575575021,9120028
2019-04-05,36.2180629884,36.4186948463,35.8970520158,36.0334816792,8633865
2019-04-08,35.8328498213,36.105709148,35.6001168661,36.0976838737,10898882
2019-04-09,35.8328498213,35.8489003699,35.2710806191,35.5198641229,7436163
2019-04-10,35.5680157688,35.8087739983,35.3914597339,35.6723443349,6703363
