Date,Open,High,Low,Close,Volume
2019-01-02,37.1163612207,38.27395474,37.0185364163,38.265802673,20295244
2019-01-03,38.0293927289,38.6000374215,37.8011348518,37.9641761926,22262061
2019-01-04,38.6571018908,39.2195945163,38.4777564159,39.0891614437,23343629
2019-01-07,38.9505763041,39.3174193208,38.7549266952,38.8364473656,21858290
2019-01-08,39.0484011085,39.2603548515,38.2494985389,38.7549266952,19702853
2019-01-09,38.7304704941,39.1136176448,38.3799316115,38.9668804382,18837660
2019-01-10,38.7223184271,39.1706821141,38.5674291533,38.926120103,16208449
2019-01-11,38.7223184271,39.2032903823,38.4614522819,39.0239449074,20006939
2019-01-14,38.7304704941,39.5293730637,38.6407977567,39.4723085945,23827571
2019-01-15,38.8038390974,39.3337234549,38.3228671422,38.8609035667,27447612
2019-01-16,39.2522027845,40.2222987619,39.1217697119,39.8962160804,32026431
2019-01-17,39.6516540693,40.238602896,39.4560044604,40.1326260245,25738840
2019-01-18,40.026649153,40.890768259,39.8309995441,40.7684872534,36380310
2019-01-22,40.5728376445,40.8418558567,40.458708706,40.6462062479,33975480
2019-01-23,40.7603351864,41.0212013316,40.3527318345,40.8581599908,16806655
2019-01-24,40.5891417786,41.0375054656,40.4750128401,40.7440310523,17862377
2019-01-25,41.0864178679,41.2005468064,40.7277269182,40.8663120579,20192224
2019-01-28,40.5728376445,40.678814516,40.1081698234,40.6135979797,19913150
2019-01-29,40.5809897116,40.8500079238,40.5320773093,40.6380541808,11927559
2019-01-30,40.6299021138,41.0456575327,40.4261004378,40.8337037897,16885059
2019-01-31,40.5430045127,40.6581835028,40.032926128,40.238602896,24934702
2019-02-01,40.3126465325,40.3784630982,40.1398780473,40.238602896,21123467
2019-02-04,40.1892404717,40.4360525933,40.0740614816,40.3620089568,17547768
2019-02-05,40.5347774419,40.5759127955,40.1069697645,40.5347774419,14784891
2019-02-06,40.386690169,40.7486812807,40.3702360275,40.4936420883,12145716
2019-02-07,40.386690169,40.5594586541,39.2513544095,39.5557560262,24189661
2019-02-08,39.4405770361,39.5228477433,38.7165948126,39.2019919852,20641299
2019-02-11,39.382987541,39.4570311775,38.9798610757,39.2019919852,15995875
2019-02-12,39.4981665311,40.6910917856,39.4981665311,40.3537818861,22033149
2019-02-13,40.5100962298,40.8967685537,40.2221487545,40.3291006739,13770948
2019-02-14,40.0082449158,40.238602896,39.5146206725,39.9177471379,16456463
2019-02-15,40.386690169,40.6581835028,39.8930659257,40.4936420883,19346194
2019-02-19,40.3373277446,40.8227249172,40.1645592595,40.6252752199,15121740
2019-02-20,40.6664105735,41.0366287559,40.5594586541,40.9790392609,16742573
2019-02-21,40.9379039073,41.0448558266,40.6197630825,40.7733624928,16938768
2019-02-22,40.8062707757,40.9296768365,40.2715111789,40.3291006739,15848242
2019-02-25,40.5265503712,41.3245762312,40.5183233005,40.8556332001,16564091
2019-02-26,40.7157729978,41.2505325947,40.592366937,40.798043705,16997795
2019-02-27,40.798043705,41.1600348167,40.6088210784,41.0530828974,17454958
2019-02-28,41.1188994631,41.2423055239,40.9132226951,41.0448558266,17786633
2019-03-01,41.3245762312,41.8264275451,41.0284016852,41.1600348167,19051640
2019-03-04,41.3739386555,41.8757899695,40.8803144122,41.2258513825,16697031
2019-03-05,41.1600348167,41.1764889582,40.5841398663,41.0448558266,14235444
2019-03-06,41.1106723924,41.3163491604,40.8720873415,40.9872663316,14210992
2019-03-07,40.8967685537,41.0119475438,40.5512315834,40.8720873415,19047337
2019-03-08,40.5265503712,41.0530828974,40.4525067347,40.9708121902,17400006
2019-03-11,41.1353536046,41.2176243118,40.8309519879,40.9379039073,19471722
2019-03-12,40.9543580487,41.1764889582,40.7569083514,40.8474061293,18299327
2019-03-13,41.0284016852,41.2011701703,40.8144978465,41.0695370388,21647268
2019-03-14,41.1929430996,41.7852921915,41.0777641095,41.4233010798,20160716
2019-03-15,41.3163491604,41.7935192622,41.1353536046,41.6783402722,46117420
2019-03-18,41.8264275451,42.8383572438,41.8182004744,42.5586368393,23843330
2019-03-19,43.126304719,43.126304719,42.2377810812,42.2953705762,19911941
2019-03-20,42.1143750204,42.4270037078,41.4068469384,41.4644364334,20632372
2019-03-21,41.1188994631,41.2505325947,40.4525067347,41.0201746145,24132773
2019-03-22,40.5183233005,40.6993188564,39.4899394604,39.7449786527,27975797
2019-03-25,39.8354764307,40.2221487545,39.3665333996,39.5557560262,17227557
2019-03-26,39.9177471379,40.3455548154,39.8272493599,40.3208736032,16989637
2019-03-27,40.2632841082,40.4689608762,39.8601576428,40.1234239059,16912046
2019-03-28,40.090515623,40.4936420883,39.7778869356,40.386690169,15881613
2019-03-29,40.9708121902,40.9708121902,39.325398046,39.7532057235,53590815
2019-04-01,39.8437035014,40.2303758253,39.6297996626,40.1563321888,42015467
2019-04-02,39.9588824915,40.2139216838,39.4570311775,39.6627079455,35393648
2019-04-03,39.8766117843,40.2056946131,39.5557560262,40.1974675424,30366307
2019-04-04,40.2715111789,40.8720873415,40.2139216838,40.4525067347,19260113
2019-04-05,40.5265503712,40.649956432,39.9835637036,40.1316509766,23734918
2019-04-08,40.0164719865,40.3949172397,39.9671095622,40.2139216838,18875202
2019-04-09,40.0493802694,40.0658344109,39.5063936018,39.6051184505,22903535
2019-04-10,39.5557560262,39.6462538041,38.9963152171,39.3171709752,30977774
2019-04-11,39.4652582482,39.7038432991,38.9798610757,39.2760356216,33662658
2019-04-12,39.2842626924,40.1645592595,37.8938877405,38.2476517815,70271436
2019-04-15,37.7375733968,38.7165948126,37.5648049117,38.4780097617,34954040
2019-04-16,38.5685075396,39.382987541,38.5602804689,39.2019919852,25217106
2019-04-17,39.4570311775,39.4570311775,38.6014158225,39.1197212779,25143950
2019-04-18,39.0292235,39.382987541,38.7659572369,39.1444024901,22416772
2019-04-22,39.0045422879,39.0785859243,38.7495030955,38.881136227,15972578
2019-04-23,38.8317738027,39.0292235,38.6260970347,38.9551798635,16434297
2019-04-24,38.7165948126,39.234900268,38.6919136005,39.0621317829,17831759
2019-04-25,38.8070925906,39.4570311775,38.5931887518,39.0868129951,23042832
2019-04-26,39.0950400658,39.4734853189,38.9963152171,39.4570311775,13035469
2019-04-29,39.4652582482,40.1398780473,39.4570311775,39.7120703699,16918706
2019-04-30,39.7778869356,39.9506554208,39.5804372383,39.8272493599,18525135
2019-05-01,39.7532057235,40.1892404717,39.4817123897,39.679162087,17542090
2019-05-02,39.7778869356,39.8930659257,39.3665333996,39.736751582,16883119
2019-05-03,39.9177471379,40.1234239059,39.7778869356,40.0246990572,16571509
2019-05-06,39.4817123897,40.090515623,39.3912146117,39.8437035014,19279924
2019-05-07,39.531074814,39.6215725919,38.5931887518,38.8070925906,23919136
2019-05-08,38.7165948126,38.9222715806,38.5109180446,38.6672323883,19814429
2019-05-09,38.2088821068,38.8983032405,38.026143975,38.823546732,23246873
2019-05-10,38.5494395343,39.3468422913,38.3002511727,39.1641041595,19983545
2019-05-13,38.4414579109,39.0312037,38.4248453535,38.4829893045,23304706
2019-05-14,38.5245206981,38.9813660277,38.1922695494,38.615889764,21267557
2019-05-15,38.2254946642,38.499601862,37.7852618921,38.0759816473,20123347
2019-05-16,38.2005758281,38.6491148789,38.0095314175,38.1258193196,20764061
2019-05-17,37.7437304985,38.3999265173,37.7188116624,37.9596937452,22273628
2019-05-20,37.8932435155,38.1341255983,37.6274425965,37.7520367773,18854327
2019-05-21,37.8932435155,38.5079081407,37.8101807283,38.4829893045,18416379
2019-05-22,38.2670260578,38.4663767471,38.1756569919,38.291944894,13155037
2019-05-23,38.0676753686,38.0925942047,37.4363981859,37.8434058432,17643677
2019-05-24,38.0095314175,38.499601862,37.8683246793,38.350088845,13425455
2019-05-28,38.2670260578,38.4165390748,37.8600184006,37.8683246793,19984800
2019-05-29,37.7021991049,37.9430811878,37.4862358583,37.7769556134,16058804
2019-05-30,37.9513874665,38.084287926,37.2785788903,37.4197856285,13775877
2019-05-31,36.9878591351,37.2619663328,36.7303644948,36.8549586756,17540547
2019-06-03,36.7469770523,37.4696233008,36.7137519374,36.9795528564,20172450
2019-06-04,37.5111546944,38.0095314175,37.3865605136,37.9430811878,21082046
2019-06-05,38.1009004835,38.1258193196,37.6274425965,38.0925942047,13705360
2019-06-06,37.9929188601,38.3667014025,37.7520367773,38.142431877,16020500
2019-06-07,38.1258193196,38.3417825663,37.8350995644,37.9015497942,14980033
2019-06-10,38.2587197791,38.881690683,38.2587197791,38.4331516322,15242691
2019-06-11,38.0759816473,38.5909709279,38.0178376963,38.4248453535,15078315
2019-06-12,38.2171883855,38.4331516322,37.1955161031,37.3034977264,22470396
2019-06-13,37.4613170221,37.9015497942,37.3118040052,37.6191363178,15629455
2019-06-14,37.6357488752,38.0344502537,37.2453537754,37.8683246793,16147536
2019-06-17,37.8600184006,38.2254946642,37.494542137,37.6025237603,13420383
2019-06-18,37.5859112029,38.5328269768,37.4280919072,38.291944894,18611118
2019-06-19,38.6075834853,38.8318530107,37.8973966548,37.9181623516,17787583
2019-06-20,38.084287926,38.2005758281,37.5776049242,38.0925942047,19205212
2019-06-21,38.0759816473,38.9481409128,38.0344502537,38.9481409128,39186157
2019-06-24,38.6657274363,38.7820153384,38.3999265173,38.4331516322,21854440
2019-06-25,38.3168637301,38.6491148789,37.7354242198,38.3251700089,20813975
2019-06-26,38.3833139599,38.4414579109,38.026143975,38.0427565324,17106752
2019-06-27,38.3916202386,38.6491148789,38.3002511727,38.4497641896,13391603
2019-06-28,38.881690683,39.620949489,38.8733844043,39.3053108977,31030908
2019-07-01,39.7704625059,39.9698131952,39.3717611274,39.6126432103,15122093
2019-07-02,39.4714364721,39.7040122762,38.9730597489,39.2305543892,12107292
2019-07-03,39.2886983402,39.6957059975,39.0228974212,39.5877243741,10438423
