Date,Open,High,Low,Close,Volume
2019-01-02,52.7113908231,54.1616427378,52.468331843,53.8294621317,4549299
2019-01-03,53.5783011855,53.9833994857,52.9949596332,53.0921832253,4562206
2019-01-04,53.6674228116,54.1859486358,53.0273674972,53.8213601657,4825860
2019-01-07,54.1292348738,56.6165384371,54.1292348738,56.454499117,7630638
2019-01-08,56.8595974172,57.1026563973,55.3445297744,56.397785355,6755953
2019-01-09,56.2114401369,57.5077546975,55.7253221766,56.9487190433,6025085
2019-01-10,55.0528589983,55.3607337064,53.9023798257,55.3283258424,13913673
2019-01-11,55.3364278084,56.7461698932,55.1419806243,56.397785355,5025954
2019-01-14,56.0250949188,56.5922325391,55.6037926866,55.7739339727,4568045
2019-01-15,55.7091182446,55.7091182446,54.9313295082,55.2635101144,3770379
2019-01-16,55.1419806243,55.6037926866,54.7692901881,54.9718393382,4888876
2019-01-17,54.6963724941,56.438295185,54.42090565,56.2033381709,4133247
2019-01-18,56.6894561311,57.4267350375,56.5760286071,57.2646957174,4484078
2019-01-22,57.0216367373,57.5563664936,56.4362696935,56.9406170773,5763982
2019-01-23,57.3943271735,57.8885470997,56.1709303069,56.9730249413,4446562
2019-01-24,57.1593701594,57.4429389695,56.5679266411,57.2079819554,4057032
2019-01-25,57.5644684596,58.6906417342,57.4753468335,58.6501319041,5544588
2019-01-28,58.350359162,58.5123984821,57.6940999156,58.431378822,3511148
2019-01-29,58.431378822,58.4880925841,57.7670176097,58.0910962498,3320733
2019-01-30,58.5772142101,58.8607830202,57.7751195757,58.6015201081,3789326
2019-01-31,58.5853161761,59.2010655924,58.390868992,59.1443518304,6699700
2019-02-01,59.2253714904,59.2253714904,57.0864524653,57.6616920516,5916192
2019-02-04,57.6940999156,58.7878653262,57.3700212755,58.6906417342,3622264
2019-02-05,58.9093948163,59.1848616604,58.5367043801,58.9580066123,3526297
2019-02-06,58.8445790882,58.9337007143,58.2288296719,58.7473554962,3399332
2019-02-07,58.366563094,58.7716613942,57.9128529978,58.2207277059,3711771
2019-02-08,58.0910962498,58.479990618,57.3133075134,57.4267350375,4146220
2019-02-11,57.3457153775,57.3538173435,55.9602791908,56.8352915192,6660965
2019-02-12,57.2808996494,57.6697940176,56.9244131452,57.0459426353,4505451
2019-02-13,57.2079819554,58.9499046463,56.6894561311,58.7959672922,7187025
2019-02-14,58.1154021479,59.1362498644,57.6130802556,58.479990618,4624820
2019-02-15,58.7878653262,59.4522265385,58.5123984821,59.0147203743,3835820
2019-02-19,59.6035465044,60.24101759,58.8598302379,59.9059366348,6867952
2019-02-20,60.0121818157,60.1756359402,59.2439474305,59.4237469675,5005612
2019-02-21,59.4646104986,59.6362373293,58.5819582262,58.8680029441,3985269
2019-02-22,59.0151116562,59.3665380239,58.6800307009,59.0478024811,3144996
2019-02-25,59.5218194422,60.1429451153,59.3420199052,59.7424825103,7782007
2019-02-26,59.5953737982,59.840554985,58.6064763449,59.080493306,5370854
2019-02-27,59.0968387184,60.0530453468,59.0886660122,59.6771008605,5164784
2019-02-28,59.7588279227,59.7588279227,59.0641478935,59.3665380239,5375787
2019-03-01,60.1429451153,60.853970557,58.8107940005,59.6117192107,6833772
2019-03-04,60.0285272282,60.4535079519,59.2112566056,59.3910561426,7383786
2019-03-05,62.5130299208,62.5702388644,60.5760985453,62.1125673157,17015083
2019-03-06,62.7827292262,63.2894370122,62.2188124967,62.8481108761,7874162
2019-03-07,62.3822666212,62.9216652321,61.7202774169,62.2515033216,5617920
2019-03-08,62.014494841,62.0717037846,61.1236698624,61.9572858974,4581989
2019-03-11,61.9654586037,62.3577485025,61.6548957671,62.3332303838,3435918
2019-03-12,62.4721663897,62.521202627,61.9245950725,62.2596760278,3646239
2019-03-13,62.3250576776,63.2322280687,62.2596760278,63.027910413,3796625
2019-03-14,62.6519659266,62.7663838138,62.1534308469,62.5130299208,3779459
2019-03-15,62.7091748702,62.8317654636,62.1697762593,62.6519659266,5274209
2019-03-18,62.8644562885,63.7552812671,62.8644562885,63.6490360862,3923707
2019-03-19,64.0168078663,64.3764069403,63.7552812671,64.1230530473,4192272
2019-03-20,64.0985349286,64.114880341,63.2567461873,63.3711640745,4325269
2019-03-21,63.9105626854,65.3244408625,63.9105626854,64.9648417885,5322152
2019-03-22,64.6869697768,65.0465688508,63.9514262165,64.0086351601,3174534
2019-03-25,64.0004624539,64.7932149578,63.787972092,64.1802619909,2911396
2019-03-26,64.6951424831,65.4061679247,64.6052427146,65.0792596757,3493843
2019-03-27,65.1201232068,65.9047030045,65.0138780259,65.234541094,3609368
2019-03-28,65.4552041621,66.6565919773,65.2754046251,65.6431764053,5394126
2019-03-29,65.9864300667,66.0109481854,65.2590592127,65.5941401679,3886669
2019-04-01,65.8801848858,65.8801848858,64.8095603702,65.3571316874,4733977
2019-04-02,65.054741557,65.5941401679,64.8585966076,64.9403236698,2909158
2019-04-03,65.1691594442,65.2672319189,64.7196606018,64.8177330765,3251874
2019-04-04,64.7114878955,66.6565919773,64.6951424831,66.5094832652,4396222
2019-04-05,66.247956666,66.6729373897,65.8720121796,66.1498841913,4234646
2019-04-08,66.1253660726,67.2041632944,66.0845025415,66.9589821076,4609000
2019-04-09,66.3460291407,66.5094832652,65.6840399364,65.9210484169,4863755
2019-04-10,66.141711485,66.5340013839,65.5777947555,65.994602773,2265365
2019-04-11,65.9537392418,66.2643020784,65.4960676932,65.7494215862,2627878
2019-04-12,66.1989204286,66.6075557399,65.74124888,65.9782573605,3517241
2019-04-15,66.068157129,67.1224362321,65.9455665356,66.9998456387,3306283
2019-04-16,67.334926594,67.3921355376,66.7301463333,66.9916729325,2663624
2019-04-17,67.3430993002,68.1603699228,67.261372238,67.5719350745,3044961
2019-04-18,67.6373167243,68.2257515726,67.3757901251,68.0459520356,3162904
2019-04-22,67.9642249734,68.3646875784,66.9589821076,67.0325364636,3331283
2019-04-23,66.7219736271,67.2286814131,65.6186582866,67.1469543508,6238520
2019-04-24,66.7464917457,68.1113336854,66.7464917457,67.7353891991,2660026
2019-04-25,67.661834843,67.661834843,66.7301463333,66.8037006893,3796990
2019-04-26,63.027910413,64.041325985,61.0746336251,63.027910413,12352818
2019-04-29,64.0903622224,64.1393984597,62.9053198196,63.5836544364,9097003
2019-04-30,63.7961447982,63.861526448,62.9380106445,63.2730915998,5339778
2019-05-01,63.5836544364,63.7797993858,61.8020044792,61.8428680103,5463155
2019-05-02,62.1779489655,62.9298379383,61.9000769539,62.4558209772,4456263
2019-05-03,62.0880491971,62.9298379383,61.5568232924,62.0635310784,5774738
2019-05-06,61.2952966932,62.2351579091,61.0909790375,62.0962219033,4008671
2019-05-07,61.6630684733,61.9654586037,60.8621432632,61.3279875181,4437172
2019-05-08,61.3933691679,61.9327677788,60.7232072574,61.6303776484,3997698
2019-05-09,61.254433162,61.7529682418,60.6659983138,61.3851964616,4549265
2019-05-10,61.0174246815,61.3688510492,59.9304547535,61.001079269,5200440
2019-05-13,59.8977639286,60.093908878,58.3286043332,58.5819582262,6055173
2019-05-14,58.5226206631,59.182309215,57.7474866146,58.7617577632,8063079
2019-05-15,58.4978823424,58.7287733356,57.9371470733,58.3906829527,5578927
2019-05-16,58.9514182219,59.3224930323,58.2257608147,58.365944632,4476182
2019-05-17,57.8381937905,59.0338792908,57.796963256,58.4566518079,3891424
2019-05-20,58.8936954736,59.6358450945,58.6298200528,59.4379385289,5750408
2019-05-21,58.7617577632,60.1553498291,58.3082218837,59.3389852461,7705858
2019-05-22,63.5032692302,65.3009205342,63.3301009853,63.9568051096,20777816
2019-05-23,64.1629577821,65.6307648101,63.3465931991,65.4740887791,11619583
2019-05-24,65.639010917,67.3377089383,65.6225187032,67.2634939762,7851656
2019-05-28,67.4366622211,67.8242292453,66.5378365691,66.6038054242,6522741
2019-05-29,65.9935935137,66.1255312241,65.2514438928,65.6719953446,5772554
2019-05-30,65.9771012999,66.620297638,65.886394124,66.2904533621,3996929
2019-05-31,65.7956869481,66.4553755001,65.482334886,66.3399300035,4137102
2019-06-03,66.463621607,69.0693913871,66.4306371794,68.4014567283,7071913
2019-06-04,68.7313010042,70.8835349049,68.6488399352,70.792827729,7952659
2019-06-05,71.2298713947,72.0792204053,70.1991080323,70.4959678806,6744509
2019-06-06,70.4877217737,70.9495037601,69.8445254356,70.6691361255,4558385
2019-06-07,71.1309181119,72.0957126191,70.957749867,71.6174384189,5214068
2019-06-10,72.021497657,72.5492484985,71.8648216259,72.1946659019,3019654
2019-06-11,72.5657407123,73.0934915539,72.260634757,72.4420491088,4285057
2019-06-12,72.4915257502,72.8873388814,72.2276503294,72.7801394917,3650884
2019-06-13,72.9450616297,73.5140430057,72.5410023916,72.8131239193,3200281
2019-06-14,72.83786224,73.1677065159,71.9637749087,72.3925724674,4300938
2019-06-17,72.1204509398,72.2358964363,71.1474103257,71.856575519,4194469
2019-06-18,72.1616814743,72.2441425432,71.1474103257,71.3040863567,4389069
2019-06-19,71.361809105,71.5349773499,70.6114133772,71.0484570429,4088441
2019-06-20,71.4607623878,71.4855007085,70.4877217737,71.0896875774,3814787
2019-06-21,71.2133791809,73.0563840728,70.9659959739,72.2358964363,7847595
2019-06-24,72.1204509398,72.5574946054,71.2875941429,71.5102390292,3059146
2019-06-25,71.856575519,71.9472826949,70.5536906289,70.6691361255,5061283
2019-06-26,70.9659959739,71.4112857464,70.5289523082,70.5784289496,2978108
2019-06-27,70.5949211634,71.0731953636,70.3310457427,70.8093199428,2941572
2019-06-28,70.7515971945,71.8483294121,70.71036666,71.4195318533,5284127
2019-07-01,72.1946659019,73.2584136918,70.9247654394,71.691653381,4782646
2019-07-02,71.6669150603,71.7823605569,71.1144258981,71.77411445,2323557
2019-07-03,72.1534353674,72.5492484985,72.0874665122,72.4832796433,1532928
2019-07-05,72.3595880398,73.2089370504,72.103958726,73.0934915539,2032015
2019-07-08,73.0192765918,73.7284417851,72.5245101778,73.3161364401,4734354
2019-07-09,72.9533077366,73.7201956782,72.4008185743,72.4008185743,3986931
2019-07-10,72.4420491088,72.5657407123,70.6526439117,70.792827729,5638365
2019-07-11,71.2463636085,71.9225443742,70.9659959739,71.3040863567,5307719
2019-07-12,71.7823605569,73.2913981194,71.5184851361,72.1781736881,4731964
2019-07-15,72.1946659019,72.7389089572,71.2875941429,71.5762078844,3174192
2019-07-16,72.0874665122,73.241921478,71.8235910914,72.8213700262,5276853
2019-07-17,72.6069712468,72.6646939951,71.9142982673,72.4502952157,3671093
2019-07-18,72.1616814743,72.9945382711,71.7658683431,72.9780460573,3847940
2019-07-19,73.2584136918,73.5057968988,72.5657407123,72.5739868192,3420371
2019-07-22,72.7718933848,73.0934915539,71.6421767396,71.9225443742,2850151
2019-07-23,72.3595880398,73.0275226987,71.4855007085,73.0110304849,4304000
2019-07-24,72.5822329261,73.8109028541,72.3348497191,73.4645663643,3204702
2019-07-25,73.241921478,73.4150897229,72.0874665122,72.5410023916,3603774
2019-07-26,72.4338030019,72.4338030019,71.2216252878,71.7906066638,5315911
2019-07-29,71.8730677328,72.1204509398,71.4607623878,71.9307904811,3328773
2019-07-30,71.9637749087,71.9802671225,71.0979336843,71.6421767396,2733350
2019-07-31,71.6009462051,72.1616814743,70.7763355152,71.2463636085,4470584
2019-08-01,71.0731953636,71.77411445,66.8182042036,68.1293352006,7100520
2019-08-02,68.0551202385,68.2200423765,67.1645406934,67.2222634417,5134530
2019-08-05,67.0408490899,67.2634939762,65.9935935137,66.620297638,7255558
2019-08-06,66.9254035933,68.6158555076,66.6038054242,68.2530268041,5546338
2019-08-07,67.5685999314,68.6488399352,66.9006652726,68.4509333696,4762106
2019-08-08,69.0446530664,69.7785565804,68.426195049,69.1023758147,4464131
2019-08-09,68.8549926077,69.5724039079,67.6593071073,67.9561669557,4966336
2019-08-12,67.0573413037,67.7417681763,66.8346964174,67.6428148935,6151683
2019-08-13,67.2882322969,71.444270174,66.9666341278,69.4652045182,8434160
2019-08-14,67.5026310762,68.6241016145,66.9171574864,67.5273693969,7011543
2019-08-15,68.7395471111,69.3085284872,67.6263226797,68.0798585592,5388999
2019-08-16,68.6900704697,69.64661887,68.58287108,69.4404661975,4861051
2019-08-19,71.3288246774,71.6421767396,70.6773822324,71.3947935326,7353752
2019-08-20,71.6548770747,72.3944438218,71.0731953636,71.0731953636,8826659
2019-08-21,82.9893607034,85.9060789978,81.5434661642,85.5903089261,41478385
2019-08-22,87.5763364827,88.5153369593,85.9060789978,88.3491421847,17113267
2019-08-23,87.0611326814,88.0333721129,85.7980523944,85.9974861239,8998636
2019-08-26,87.1774690236,87.8671773383,86.2301588083,87.0611326814,5584212
2019-08-27,87.260566411,87.3353540595,86.6373360061,87.0029645103,5320181
2019-08-28,86.9780352941,88.6815317339,86.8367697357,88.4156200945,6636675
2019-08-29,89.7368685527,90.2022139216,88.8560362472,89.6870101203,5197763
2019-08-30,90.160665228,90.8503735426,88.7729388599,88.9474433733,5308902
2019-09-03,88.7230804276,89.3130718774,88.091540284,88.6732219952,3992065
2019-09-04,88.9142044184,89.6787003816,88.7563193825,89.2133550127,3962690
2019-09-05,90.775585894,90.9085417137,89.9279925435,90.1939041829,4144274
2019-09-06,90.5346034708,92.1882414782,90.4099573899,91.2824799566,5270400
2019-09-09,91.0747364883,91.6314889833,89.3463108324,89.7036295978,5003585
2019-09-10,89.2549037063,90.4348866061,88.7812485987,90.4348866061,3947371
2019-09-11,90.3268600026,90.9999488398,89.6537711654,90.5512229483,3700754
2019-09-12,90.9334709299,91.1744533531,90.2022139216,90.5262937321,3185334
2019-09-13,90.6343203356,90.7174177229,89.603912733,89.7368685527,2508150
2019-09-16,89.1219478866,89.695319859,88.3325227072,88.8809654634,4642498
2019-09-17,88.6067440853,89.2964524,88.2328058424,89.1468771028,4334181
2019-09-18,89.0139212831,89.4875763908,88.091540284,88.8892752022,2967441
2019-09-19,90.2022139216,90.3600989575,88.8144875536,89.6371516879,2948766
2019-09-20,90.0027801921,90.2022139216,88.5818148691,88.6399830402,4233547
2019-09-23,89.263213445,91.7478253255,89.0887089317,90.3933379124,5624477
2019-09-24,91.5733208122,91.5733208122,88.9806823282,89.2881426612,5414500
2019-09-25,88.9723725895,89.8532048949,88.5984343466,88.7480096437,3956818
2019-09-26,88.8311070311,89.2465939676,86.9863450328,88.3242129685,5361580
2019-09-27,88.0416818516,88.7563193825,87.6926728249,88.1829474101,3188599
2019-09-30,88.6399830402,89.2382842289,88.432239572,88.8394167698,3652898
2019-10-01,89.1884257965,89.8615146337,87.9668942031,88.0333721129,3570212
2019-10-02,87.1691592849,88.0499915904,86.4295925379,87.3852124919,5825614
2019-10-03,87.443380663,88.6649122564,86.7453626096,88.5984343466,4279291
2019-10-04,88.7230804276,90.8005151102,88.5319564367,90.6592495518,4128350
2019-10-07,90.2936210477,90.4515060835,89.0305407606,89.7036295978,3869889
2019-10-08,89.6870101203,91.4320552538,88.9474433733,90.1772847054,4809339
2019-10-09,91.3406481277,92.4458433789,91.0165683172,91.7062766319,5863958
2019-10-10,91.0414975334,91.8974006227,90.6509398131,91.8807811452,3704765
2019-10-11,92.9444277027,93.8501892244,92.412604424,92.9278082253,4581116
2019-10-14,92.9444277027,93.2601977745,92.196551217,92.3627459916,2422448
2019-10-15,92.7034452796,93.3183659456,92.5206310275,92.9776666577,2717961
2019-10-16,92.8945692704,93.243578297,92.3876752078,93.2269588196,2340192
2019-10-17,93.4097730717,94.4900391066,93.3516049005,94.0911716476,4115616
2019-10-18,93.7837113145,94.5149683228,93.4014633329,93.7421626209,3887695
2019-10-21,94.1659592962,94.573136494,93.6839944498,94.4651098905,3037732
2019-10-22,94.6894728362,95.4207298445,93.9499060892,94.0579326927,3514603
2019-10-23,94.0579326927,94.0579326927,92.0054272262,92.5372505049,5193570
2019-10-24,92.9278082253,93.0690737837,91.423745515,91.6148695058,4122214
2019-10-25,91.3406481277,91.3988162988,90.1855944442,90.592771642,5659200
2019-10-28,90.7174177229,91.8059934966,90.592771642,91.1744533531,4447790
2019-10-29,90.7922053715,91.0581170109,89.6870101203,89.8698243724,3004486
2019-10-30,89.7617977689,90.3850281737,89.0970186704,89.6870101203,3567593
2019-10-31,89.4543374359,89.6870101203,88.0084428967,88.8394167698,6464935
2019-11-01,89.7950367238,90.0526386245,89.2715231838,89.5956029943,3103572
2019-11-04,90.160665228,90.7091079842,89.9196828048,90.3850281737,3192971
2019-11-05,90.5512229483,91.7561350643,90.4348866061,91.4569844699,3290216
2019-11-06,91.3157189115,91.9057103614,90.8586832813,91.8309227128,3233716
2019-11-07,92.7533037119,92.9527374415,91.6896571544,91.8974006227,3493426
2019-11-08,91.8724714065,92.2214804332,90.9251611912,91.5317721185,2805408
2019-11-11,91.9306395776,92.1217635684,91.207692308,91.7810642804,3082746
2019-11-12,91.5899402896,91.639798722,89.6703906429,90.036019147,5429525
2019-11-13,90.2686918315,90.7672761553,88.9308238958,90.2271431378,3903256
2019-11-14,91.9971174874,92.4458433789,91.0414975334,92.3295070367,5968302
2019-11-15,93.1106224774,94.4651098905,92.5123212887,94.0745521701,5335862
2019-11-18,94.5897559714,94.9470747368,92.9527374415,93.0358348288,6897649
2019-11-19,92.2940911326,92.8708769571,91.4080143588,92.6618965859,7369079
2019-11-20,102.2499160161,106.3292128618,98.9396669365,105.6855533185,32363557
2019-11-21,105.8109415412,106.972872405,105.0836898495,106.7053775299,10795685
2019-11-22,106.9561539753,106.9561539753,105.5601650958,106.1787469945,7535333
2019-11-25,106.3793681508,106.5716300923,104.5570593141,104.6490106774,8365259
2019-11-26,104.7075251813,106.864202612,104.4901855953,106.0700772015,7585170
2019-11-27,106.2874167875,106.2874167875,105.1254859237,105.2425149316,3430445
2019-11-29,105.32610708,105.9781258382,104.448389521,104.4985448101,2659996
2019-12-02,105.0753306346,105.493291377,103.5790311769,103.6375456808,4194212
2019-12-03,102.4839740319,104.1390985717,102.258275231,103.6877009699,4268924
2019-12-04,104.4985448101,104.9332239822,103.905040556,104.0889432826,3935205
2019-12-05,104.5403408844,104.7660396853,103.3616915909,104.2226907202,2614114
2019-12-06,104.6322922477,105.660475674,104.3731565874,104.5152632398,4305326
2019-12-09,104.4734671656,106.3124944321,104.4065934468,105.7022717482,3508735
2019-12-10,105.4013400137,105.8025823264,104.7576804704,105.1338451386,3573768
2019-12-11,104.8245541892,105.2341557167,104.2644867944,105.1589227831,2724476
2019-12-12,105.0418937752,106.8809210417,104.5988553883,106.5967077369,3675937
2019-12-13,105.9279705491,106.5214748033,105.4682137325,106.3459312915,2970010
2019-12-16,106.8224065378,106.9979500496,105.2926702207,105.2926702207,4487992
2019-12-17,105.7189901779,107.7586386007,105.32610708,107.3156002138,5617312
2019-12-18,107.4242700068,107.9007452531,106.7889696784,107.0648237684,3940228
2019-12-19,106.7638920338,107.8171531046,106.4713195142,107.5830950889,3292683
2019-12-20,108.2100362025,108.8704141754,107.415910792,107.959259757,6224894
2019-12-23,108.2267546322,108.2852691361,107.0063092644,107.2821633544,4051789
2019-12-24,107.7502793859,107.7502793859,106.9561539753,107.4577068662,1643404
2019-12-26,107.9425413274,108.1682401282,106.9394355456,107.741920171,2197943
2019-12-27,107.8338715343,108.0261334758,107.1902119911,108.0094150461,2233596
2019-12-30,107.8338715343,108.6279969449,107.3406778583,107.741920171,2546510
2019-12-31,107.3323186435,107.8087938898,106.4713195142,107.1734935614,4059788
